"user_id","signup_date","device_type","acquisition_channel","city_tier","age_group"
2339,"2024-05-21","Android","YouTube","Tier-1","18-24"
2340,"2024-01-11","iOS","Google Ads","Tier-3","25-34"
2341,"2024-02-04","Web","Instagram","Tier-3","18-24"
2342,"2024-02-11","iOS","YouTube","Tier-1","25-34"
2343,"2024-04-28","iOS","YouTube","Tier-2","18-24"
2344,"2024-02-26","Web","YouTube","Tier-1","18-24"
2345,"2024-06-09","Android","Organic","Tier-1","45+"
2346,"2024-06-16","iOS","Organic","Tier-1","35-44"
2347,"2024-06-17","iOS","Organic","Tier-3","45+"
2348,"2024-01-16","Web","Organic","Tier-3","45+"
2349,"2024-06-16","Web","Google Ads","Tier-1","25-34"
2350,"2024-06-22","Android","Instagram","Tier-1","25-34"
2351,"2024-06-29","iOS","YouTube","Tier-1","25-34"
2352,"2024-04-18","iOS","YouTube","Tier-1","35-44"
2353,"2024-03-22","iOS","Organic","Tier-1","45+"
2354,"2024-05-06","iOS","Instagram","Tier-2","18-24"
2355,"2024-04-02","Android","YouTube","Tier-2","18-24"
2356,"2024-06-04","Android","YouTube","Tier-1","45+"
2357,"2024-04-07","Web","YouTube","Tier-3","25-34"
2358,"2024-02-28","iOS","Instagram","Tier-3","25-34"
2359,"2024-04-26","Android","Google Ads","Tier-1","18-24"
2360,"2024-05-08","iOS","Google Ads","Tier-1","25-34"
2361,"2024-04-26","Web","Instagram","Tier-2","25-34"
2362,"2024-01-03","iOS","Google Ads","Tier-3","45+"
2363,"2024-03-12","Android","YouTube","Tier-1","45+"
2364,"2024-06-12","iOS","Instagram","Tier-2","35-44"
2365,"2024-06-19","iOS","YouTube","Tier-3","45+"
2366,"2024-06-26","Android","YouTube","Tier-1","18-24"
2367,"2024-04-16","Android","YouTube","Tier-1","18-24"
2368,"2024-03-29","Android","Google Ads","Tier-1","18-24"
2369,"2024-01-10","Android","Organic","Tier-1","18-24"
2370,"2024-01-24","iOS","Instagram","Tier-3","25-34"
2371,"2024-04-18","Android","Google Ads","Tier-3","25-34"
2372,"2024-04-22","Android","Instagram","Tier-3","35-44"
2373,"2024-05-18","Android","YouTube","Tier-2","35-44"
2374,"2024-01-04","Web","Instagram","Tier-3","35-44"
2375,"2024-05-12","Web","YouTube","Tier-2","35-44"
2376,"2024-05-18","iOS","Google Ads","Tier-3","35-44"
2377,"2024-01-01","iOS","YouTube","Tier-3","45+"
2378,"2024-01-10","Android","Google Ads","Tier-3","18-24"
2379,"2024-06-27","iOS","Google Ads","Tier-2","25-34"
2380,"2024-02-04","iOS","YouTube","Tier-3","35-44"
2381,"2024-03-19","Web","Organic","Tier-3","45+"
2382,"2024-02-13","iOS","Organic","Tier-3","18-24"
2383,"2024-06-04","Web","YouTube","Tier-2","35-44"
2384,"2024-02-01","Android","Organic","Tier-2","18-24"
2385,"2024-03-14","Android","YouTube","Tier-3","18-24"
2386,"2024-01-05","Web","YouTube","Tier-3","35-44"
2387,"2024-05-28","Web","Instagram","Tier-1","35-44"
2388,"2024-03-08","Web","Instagram","Tier-2","35-44"
2389,"2024-05-09","iOS","Instagram","Tier-1","18-24"
2390,"2024-04-09","Web","Organic","Tier-3","25-34"
2391,"2024-05-27","Web","Instagram","Tier-1","25-34"
2392,"2024-05-31","iOS","YouTube","Tier-1","25-34"
2393,"2024-04-05","Android","Google Ads","Tier-3","25-34"
2394,"2024-05-02","Android","Instagram","Tier-1","35-44"
2395,"2024-01-28","Android","Instagram","Tier-2","45+"
2396,"2024-06-11","Android","Organic","Tier-3","45+"
2397,"2024-04-06","Web","YouTube","Tier-1","18-24"
2398,"2024-01-06","iOS","YouTube","Tier-3","25-34"
2399,"2024-01-21","iOS","YouTube","Tier-2","35-44"
2400,"2024-06-03","Android","Instagram","Tier-2","18-24"
2401,"2024-01-04","Web","Instagram","Tier-1","18-24"
2402,"2024-01-28","Android","YouTube","Tier-3","18-24"
2403,"2024-01-17","iOS","Google Ads","Tier-2","18-24"
2404,"2024-01-25","Web","Instagram","Tier-3","45+"
2405,"2024-02-03","iOS","Google Ads","Tier-2","35-44"
2406,"2024-04-23","Android","Organic","Tier-2","18-24"
2407,"2024-06-14","Web","YouTube","Tier-3","18-24"
2408,"2024-04-08","Web","Organic","Tier-2","25-34"
2409,"2024-05-03","Web","Google Ads","Tier-2","45+"
2410,"2024-04-20","Android","Organic","Tier-3","45+"
2411,"2024-04-30","Android","Instagram","Tier-1","25-34"
2412,"2024-06-20","Android","Organic","Tier-1","35-44"
2413,"2024-03-19","Web","Google Ads","Tier-3","45+"
2414,"2024-06-13","iOS","Instagram","Tier-1","18-24"
2415,"2024-04-11","Web","Google Ads","Tier-1","45+"
2416,"2024-05-08","Android","YouTube","Tier-3","35-44"
2417,"2024-04-28","iOS","Google Ads","Tier-1","35-44"
2418,"2024-03-30","iOS","YouTube","Tier-2","35-44"
2419,"2024-04-11","iOS","YouTube","Tier-3","25-34"
2420,"2024-04-22","iOS","Organic","Tier-2","25-34"
2421,"2024-03-06","iOS","YouTube","Tier-2","35-44"
2422,"2024-02-15","iOS","Organic","Tier-3","25-34"
2423,"2024-06-21","Android","YouTube","Tier-1","25-34"
2424,"2024-02-06","iOS","Google Ads","Tier-2","35-44"
2425,"2024-02-16","Android","Google Ads","Tier-3","18-24"
2426,"2024-04-30","Web","Organic","Tier-2","45+"
2427,"2024-02-07","Web","YouTube","Tier-1","45+"
2428,"2024-05-25","Android","Organic","Tier-2","45+"
2429,"2024-05-11","Android","Google Ads","Tier-3","35-44"
2430,"2024-05-06","iOS","YouTube","Tier-3","25-34"
2431,"2024-05-06","Web","Instagram","Tier-1","35-44"
2432,"2024-02-22","Android","YouTube","Tier-3","35-44"
2433,"2024-04-27","iOS","Google Ads","Tier-2","35-44"
2434,"2024-02-16","Android","Google Ads","Tier-2","18-24"
2435,"2024-05-03","Web","YouTube","Tier-2","45+"
2436,"2024-06-03","iOS","Google Ads","Tier-3","35-44"
2437,"2024-05-05","Android","Organic","Tier-2","25-34"
2438,"2024-06-07","Android","Instagram","Tier-3","45+"
2439,"2024-02-20","iOS","Organic","Tier-2","18-24"
2440,"2024-06-03","iOS","Instagram","Tier-2","35-44"
2441,"2024-04-21","Android","Organic","Tier-1","45+"
2442,"2024-06-27","Android","Instagram","Tier-3","45+"
2443,"2024-01-28","iOS","Google Ads","Tier-3","25-34"
2444,"2024-05-04","Web","Instagram","Tier-1","18-24"
2445,"2024-05-10","Android","Instagram","Tier-2","35-44"
2446,"2024-01-13","iOS","YouTube","Tier-1","35-44"
2447,"2024-01-19","Android","Google Ads","Tier-2","35-44"
2448,"2024-06-06","iOS","YouTube","Tier-1","25-34"
2449,"2024-05-16","Android","Organic","Tier-3","25-34"
2450,"2024-04-12","iOS","YouTube","Tier-2","25-34"
2451,"2024-01-20","iOS","Organic","Tier-2","25-34"
2452,"2024-06-03","Web","YouTube","Tier-1","35-44"
2453,"2024-05-01","Android","Google Ads","Tier-3","25-34"
2454,"2024-04-24","Android","Instagram","Tier-3","18-24"
2455,"2024-02-28","Web","Organic","Tier-2","18-24"
2456,"2024-03-24","Android","Instagram","Tier-2","18-24"
2457,"2024-05-28","Android","Instagram","Tier-3","35-44"
2458,"2024-02-19","Android","YouTube","Tier-3","18-24"
2459,"2024-03-16","iOS","Instagram","Tier-2","18-24"
2460,"2024-06-29","Web","Instagram","Tier-1","18-24"
2461,"2024-06-10","iOS","YouTube","Tier-3","25-34"
2462,"2024-02-29","Android","Google Ads","Tier-1","35-44"
2463,"2024-01-16","iOS","YouTube","Tier-1","35-44"
2464,"2024-05-19","iOS","Instagram","Tier-2","25-34"
2465,"2024-02-28","iOS","YouTube","Tier-2","18-24"
2466,"2024-05-18","Android","Instagram","Tier-1","45+"
2467,"2024-06-27","Android","Instagram","Tier-3","18-24"
2468,"2024-02-11","iOS","Google Ads","Tier-1","35-44"
2469,"2024-06-24","Android","Organic","Tier-3","25-34"
2470,"2024-03-19","Android","YouTube","Tier-2","25-34"
2471,"2024-04-26","iOS","Organic","Tier-3","45+"
2472,"2024-06-13","iOS","YouTube","Tier-2","25-34"
2473,"2024-05-08","Android","YouTube","Tier-2","45+"
2474,"2024-02-26","Android","Google Ads","Tier-2","35-44"
2475,"2024-02-14","iOS","YouTube","Tier-3","35-44"
2476,"2024-01-24","Android","Organic","Tier-2","18-24"
2477,"2024-05-31","Web","YouTube","Tier-3","18-24"
2478,"2024-06-02","Web","Organic","Tier-1","18-24"
2479,"2024-05-07","Web","Google Ads","Tier-1","45+"
2480,"2024-06-09","iOS","YouTube","Tier-3","45+"
2481,"2024-02-10","Web","Instagram","Tier-2","18-24"
2482,"2024-02-04","iOS","Instagram","Tier-3","35-44"
2483,"2024-03-16","Web","Google Ads","Tier-2","25-34"
2484,"2024-02-06","Android","Instagram","Tier-3","25-34"
2485,"2024-05-12","Android","YouTube","Tier-2","18-24"
2486,"2024-02-11","Web","Instagram","Tier-1","18-24"
2487,"2024-04-25","iOS","Organic","Tier-2","25-34"
2488,"2024-05-02","Web","Organic","Tier-1","18-24"
2489,"2024-05-16","Android","Instagram","Tier-1","18-24"
2490,"2024-05-16","iOS","Instagram","Tier-1","18-24"
2491,"2024-02-22","iOS","Google Ads","Tier-1","25-34"
2492,"2024-03-22","Web","YouTube","Tier-2","35-44"
2493,"2024-01-27","Android","Google Ads","Tier-1","18-24"
2494,"2024-01-10","Android","YouTube","Tier-3","18-24"
2495,"2024-02-10","Web","Google Ads","Tier-3","35-44"
2496,"2024-05-06","Android","Google Ads","Tier-2","18-24"
2497,"2024-04-25","Android","Instagram","Tier-2","45+"
2498,"2024-02-02","iOS","YouTube","Tier-1","25-34"
2499,"2024-04-29","Web","YouTube","Tier-3","18-24"
2500,"2024-01-29","iOS","Instagram","Tier-1","25-34"
2501,"2024-04-23","Android","YouTube","Tier-1","35-44"
2502,"2024-03-31","Web","Google Ads","Tier-2","25-34"
2503,"2024-03-12","Android","Organic","Tier-1","35-44"
2504,"2024-02-23","Web","Google Ads","Tier-3","35-44"
2505,"2024-05-22","Android","YouTube","Tier-3","45+"
2506,"2024-06-02","Web","Instagram","Tier-1","18-24"
2507,"2024-04-06","Web","YouTube","Tier-3","35-44"
2508,"2024-02-20","Android","YouTube","Tier-2","25-34"
2509,"2024-02-11","Android","Google Ads","Tier-2","18-24"
2510,"2024-01-04","iOS","Instagram","Tier-2","18-24"
2511,"2024-06-12","Web","YouTube","Tier-3","25-34"
2512,"2024-04-24","Android","Google Ads","Tier-3","25-34"
2513,"2024-01-17","Android","Organic","Tier-3","18-24"
2514,"2024-02-01","iOS","Organic","Tier-3","25-34"
2515,"2024-06-23","Web","Instagram","Tier-1","45+"
2516,"2024-03-21","Android","Google Ads","Tier-2","35-44"
2517,"2024-02-11","Android","Google Ads","Tier-2","45+"
2518,"2024-03-23","iOS","Instagram","Tier-3","35-44"
2519,"2024-05-31","Android","YouTube","Tier-2","45+"
2520,"2024-03-31","iOS","Instagram","Tier-2","18-24"
2521,"2024-04-06","Web","Organic","Tier-3","18-24"
2522,"2024-02-05","Android","YouTube","Tier-3","18-24"
2523,"2024-01-21","Android","Instagram","Tier-3","25-34"
2524,"2024-01-03","Android","Instagram","Tier-1","35-44"
2525,"2024-02-17","Web","YouTube","Tier-1","18-24"
2526,"2024-04-11","iOS","YouTube","Tier-2","25-34"
2527,"2024-02-25","Web","Instagram","Tier-2","18-24"
2528,"2024-03-30","Web","Google Ads","Tier-1","45+"
2529,"2024-04-11","Web","Google Ads","Tier-3","45+"
2530,"2024-01-01","Android","Google Ads","Tier-2","25-34"
2531,"2024-01-14","Android","Instagram","Tier-2","45+"
2532,"2024-03-25","Web","Google Ads","Tier-3","35-44"
2533,"2024-06-04","Android","Instagram","Tier-1","35-44"
2534,"2024-01-01","iOS","YouTube","Tier-3","25-34"
2535,"2024-05-22","Android","Google Ads","Tier-1","25-34"
2536,"2024-03-06","iOS","Google Ads","Tier-3","45+"
2537,"2024-04-25","Web","YouTube","Tier-2","35-44"
2538,"2024-05-16","Web","YouTube","Tier-2","18-24"
2539,"2024-04-03","iOS","YouTube","Tier-2","45+"
2540,"2024-01-16","Web","YouTube","Tier-1","35-44"
2541,"2024-05-09","Android","Google Ads","Tier-1","45+"
2542,"2024-02-28","iOS","YouTube","Tier-1","25-34"
2543,"2024-03-12","iOS","Organic","Tier-2","25-34"
2544,"2024-01-04","iOS","Google Ads","Tier-3","25-34"
2545,"2024-02-07","Android","Google Ads","Tier-1","18-24"
2546,"2024-06-29","iOS","Google Ads","Tier-1","45+"
2547,"2024-03-15","iOS","YouTube","Tier-3","18-24"
2548,"2024-01-06","Android","YouTube","Tier-3","25-34"
2549,"2024-04-12","Android","Instagram","Tier-2","45+"
2550,"2024-03-13","Android","Google Ads","Tier-3","18-24"
2551,"2024-02-03","iOS","Google Ads","Tier-2","45+"
2552,"2024-05-11","iOS","Instagram","Tier-1","45+"
2553,"2024-02-10","Android","Google Ads","Tier-1","18-24"
2554,"2024-06-21","Android","YouTube","Tier-3","18-24"
2555,"2024-02-29","Web","Organic","Tier-1","45+"
2556,"2024-01-01","Android","YouTube","Tier-2","45+"
2557,"2024-04-30","Android","YouTube","Tier-1","25-34"
2558,"2024-04-24","Android","Google Ads","Tier-1","18-24"
2559,"2024-05-06","iOS","Instagram","Tier-1","45+"
2560,"2024-01-04","Web","Organic","Tier-1","35-44"
2561,"2024-01-21","Web","Organic","Tier-2","35-44"
2562,"2024-03-11","Android","Google Ads","Tier-1","18-24"
2563,"2024-06-20","iOS","Organic","Tier-1","45+"
2564,"2024-03-03","Android","Google Ads","Tier-3","45+"
2565,"2024-02-07","Web","Instagram","Tier-3","18-24"
2566,"2024-05-05","Android","Organic","Tier-2","35-44"
2567,"2024-06-16","iOS","Google Ads","Tier-1","35-44"
2568,"2024-05-13","Android","Instagram","Tier-3","35-44"
2569,"2024-02-08","Web","Google Ads","Tier-2","18-24"
2570,"2024-06-26","Android","Instagram","Tier-2","35-44"
2571,"2024-04-28","iOS","Instagram","Tier-2","45+"
2572,"2024-03-27","Android","Instagram","Tier-3","35-44"
2573,"2024-01-17","iOS","YouTube","Tier-1","35-44"
2574,"2024-05-11","Android","Google Ads","Tier-2","18-24"
2575,"2024-05-18","Android","Google Ads","Tier-3","25-34"
2576,"2024-02-18","iOS","Google Ads","Tier-2","25-34"
2577,"2024-01-05","Android","YouTube","Tier-2","18-24"
2578,"2024-05-28","iOS","YouTube","Tier-2","18-24"
2579,"2024-04-12","Android","Google Ads","Tier-3","35-44"
2580,"2024-04-11","Android","YouTube","Tier-1","18-24"
2581,"2024-06-04","Android","Instagram","Tier-3","25-34"
2582,"2024-04-22","iOS","Instagram","Tier-3","18-24"
2583,"2024-04-12","Web","Google Ads","Tier-2","35-44"
2584,"2024-04-21","iOS","Instagram","Tier-2","45+"
2585,"2024-02-20","iOS","Google Ads","Tier-2","25-34"
2586,"2024-04-30","iOS","YouTube","Tier-2","25-34"
2587,"2024-02-26","Android","Instagram","Tier-3","35-44"
2588,"2024-02-01","Android","Instagram","Tier-3","45+"
2589,"2024-01-23","Web","Organic","Tier-2","18-24"
2590,"2024-04-28","Android","Instagram","Tier-2","45+"
2591,"2024-04-24","iOS","YouTube","Tier-2","18-24"
2592,"2024-02-15","Android","Organic","Tier-1","18-24"
2593,"2024-02-25","Web","Instagram","Tier-2","25-34"
2594,"2024-04-19","iOS","Organic","Tier-1","18-24"
2595,"2024-01-05","Web","Instagram","Tier-3","25-34"
2596,"2024-04-13","Web","YouTube","Tier-3","35-44"
2597,"2024-01-11","Web","Instagram","Tier-2","25-34"
2598,"2024-05-28","Web","Organic","Tier-1","18-24"
2599,"2024-03-16","Web","Google Ads","Tier-2","25-34"
2600,"2024-06-04","Web","YouTube","Tier-2","45+"
2601,"2024-01-02","Web","YouTube","Tier-2","18-24"
2602,"2024-01-08","Android","Organic","Tier-3","18-24"
2603,"2024-03-27","Android","Google Ads","Tier-1","18-24"
2604,"2024-06-01","iOS","Google Ads","Tier-1","25-34"
2605,"2024-06-21","Web","Organic","Tier-1","25-34"
2606,"2024-02-23","iOS","Instagram","Tier-2","45+"
2607,"2024-03-18","Web","Organic","Tier-1","35-44"
2608,"2024-03-10","Android","Instagram","Tier-3","35-44"
2609,"2024-02-08","Web","Instagram","Tier-3","25-34"
2610,"2024-03-01","Android","Organic","Tier-3","45+"
2611,"2024-01-15","Web","Instagram","Tier-2","45+"
2612,"2024-04-08","Web","YouTube","Tier-3","25-34"
2613,"2024-01-27","iOS","Google Ads","Tier-1","35-44"
2614,"2024-06-24","Web","Instagram","Tier-2","25-34"
2615,"2024-06-14","iOS","YouTube","Tier-3","25-34"
2616,"2024-02-14","iOS","YouTube","Tier-2","45+"
2617,"2024-01-11","iOS","YouTube","Tier-3","45+"
2618,"2024-01-23","Web","Google Ads","Tier-2","18-24"
2619,"2024-03-30","Android","Google Ads","Tier-1","35-44"
2620,"2024-01-22","iOS","Instagram","Tier-1","35-44"
2621,"2024-05-17","iOS","Google Ads","Tier-1","18-24"
2622,"2024-06-22","iOS","Organic","Tier-2","25-34"
2623,"2024-06-22","iOS","Instagram","Tier-3","35-44"
2624,"2024-06-11","Web","Instagram","Tier-1","18-24"
2625,"2024-02-03","iOS","Organic","Tier-3","25-34"
2626,"2024-05-27","iOS","YouTube","Tier-2","25-34"
2627,"2024-01-12","Android","Google Ads","Tier-1","25-34"
2628,"2024-03-28","Android","YouTube","Tier-3","25-34"
2629,"2024-02-14","Web","YouTube","Tier-3","25-34"
2630,"2024-05-10","Web","Instagram","Tier-1","35-44"
2631,"2024-06-18","iOS","Google Ads","Tier-1","25-34"
2632,"2024-05-14","Android","YouTube","Tier-1","18-24"
2633,"2024-02-15","Android","Instagram","Tier-1","35-44"
2634,"2024-01-29","Web","Organic","Tier-2","45+"
2635,"2024-02-29","Android","YouTube","Tier-2","35-44"
2636,"2024-06-18","iOS","YouTube","Tier-1","18-24"
2637,"2024-03-22","iOS","YouTube","Tier-3","35-44"
2638,"2024-04-03","Android","Organic","Tier-1","35-44"
2639,"2024-01-17","Android","YouTube","Tier-3","35-44"
2640,"2024-04-30","iOS","Organic","Tier-2","25-34"
2641,"2024-06-07","Android","Google Ads","Tier-1","45+"
2642,"2024-04-28","iOS","Organic","Tier-2","25-34"
2643,"2024-05-30","Web","Google Ads","Tier-2","45+"
2644,"2024-02-26","iOS","YouTube","Tier-2","35-44"
2645,"2024-05-22","iOS","YouTube","Tier-2","18-24"
2646,"2024-02-27","Android","Instagram","Tier-1","45+"
2647,"2024-05-05","Web","Organic","Tier-2","18-24"
2648,"2024-04-21","iOS","Instagram","Tier-3","25-34"
2649,"2024-06-23","iOS","YouTube","Tier-3","25-34"
2650,"2024-04-24","Android","Organic","Tier-1","18-24"
2651,"2024-02-07","Android","YouTube","Tier-1","18-24"
2652,"2024-05-11","Web","Google Ads","Tier-2","35-44"
2653,"2024-01-13","iOS","YouTube","Tier-3","25-34"
2654,"2024-04-18","Web","Google Ads","Tier-3","35-44"
2655,"2024-03-08","iOS","Organic","Tier-1","18-24"
2656,"2024-05-15","Android","Instagram","Tier-1","25-34"
2657,"2024-03-29","Web","Organic","Tier-1","25-34"
2658,"2024-01-16","Web","Organic","Tier-2","45+"
2659,"2024-01-10","Web","YouTube","Tier-1","35-44"
2660,"2024-04-25","Web","Instagram","Tier-2","18-24"
2661,"2024-01-25","Web","Google Ads","Tier-3","35-44"
2662,"2024-05-25","Android","Google Ads","Tier-1","25-34"
2663,"2024-04-17","Android","Organic","Tier-3","45+"
2664,"2024-04-07","Android","Instagram","Tier-3","25-34"
2665,"2024-02-29","iOS","Organic","Tier-3","35-44"
2666,"2024-06-05","iOS","Instagram","Tier-3","35-44"
2667,"2024-05-09","iOS","Organic","Tier-1","18-24"
2668,"2024-04-13","Web","Instagram","Tier-3","45+"
2669,"2024-01-08","Web","Google Ads","Tier-2","25-34"
2670,"2024-06-10","Android","Google Ads","Tier-1","18-24"
2671,"2024-01-20","Android","Organic","Tier-2","45+"
2672,"2024-02-26","iOS","YouTube","Tier-2","25-34"
2673,"2024-02-17","Web","Google Ads","Tier-3","45+"
2674,"2024-03-28","iOS","YouTube","Tier-1","18-24"
2675,"2024-05-12","iOS","Google Ads","Tier-1","25-34"
2676,"2024-05-26","Android","Google Ads","Tier-2","18-24"
2677,"2024-01-05","iOS","Organic","Tier-3","25-34"
2678,"2024-02-14","iOS","YouTube","Tier-2","18-24"
2679,"2024-01-06","Android","YouTube","Tier-3","25-34"
2680,"2024-04-11","iOS","Instagram","Tier-1","18-24"
2681,"2024-01-23","Android","Google Ads","Tier-1","45+"
2682,"2024-05-10","Android","Google Ads","Tier-2","45+"
2683,"2024-04-23","Android","YouTube","Tier-1","45+"
2684,"2024-03-17","Android","Google Ads","Tier-2","25-34"
2685,"2024-06-15","iOS","Instagram","Tier-3","25-34"
2686,"2024-02-01","Android","Google Ads","Tier-3","18-24"
2687,"2024-02-07","Web","YouTube","Tier-1","45+"
2688,"2024-03-18","iOS","Organic","Tier-1","45+"
2689,"2024-06-22","Android","Instagram","Tier-3","35-44"
2690,"2024-04-03","iOS","YouTube","Tier-2","25-34"
2691,"2024-03-27","Android","Google Ads","Tier-1","45+"
2692,"2024-04-28","iOS","Organic","Tier-3","25-34"
2693,"2024-01-23","Android","YouTube","Tier-1","25-34"
2694,"2024-01-12","Web","YouTube","Tier-2","25-34"
2695,"2024-05-16","iOS","Instagram","Tier-1","35-44"
2696,"2024-04-16","iOS","Instagram","Tier-1","18-24"
2697,"2024-04-08","Web","Organic","Tier-3","25-34"
2698,"2024-04-11","iOS","Instagram","Tier-1","45+"
2699,"2024-06-03","Android","Organic","Tier-1","25-34"
2700,"2024-05-17","Web","Instagram","Tier-2","25-34"
2701,"2024-05-02","iOS","Instagram","Tier-1","18-24"
2702,"2024-05-03","Android","YouTube","Tier-2","18-24"
2703,"2024-01-20","iOS","Google Ads","Tier-2","18-24"
2704,"2024-03-05","Android","Organic","Tier-3","18-24"
2705,"2024-05-13","iOS","Organic","Tier-3","35-44"
2706,"2024-02-10","iOS","Organic","Tier-1","45+"
2707,"2024-06-27","iOS","YouTube","Tier-2","25-34"
2708,"2024-03-14","iOS","Google Ads","Tier-3","45+"
2709,"2024-05-29","Android","YouTube","Tier-1","18-24"
2710,"2024-06-04","iOS","Organic","Tier-2","25-34"
2711,"2024-06-14","Android","Instagram","Tier-2","45+"
2712,"2024-03-09","Web","Google Ads","Tier-2","18-24"
2713,"2024-05-17","Android","Google Ads","Tier-3","18-24"
2714,"2024-05-07","Android","Instagram","Tier-3","18-24"
2715,"2024-02-02","iOS","Google Ads","Tier-1","25-34"
2716,"2024-02-13","Android","Organic","Tier-2","45+"
2717,"2024-03-06","Android","Organic","Tier-3","35-44"
2718,"2024-06-21","Web","Instagram","Tier-1","45+"
2719,"2024-01-22","Android","Google Ads","Tier-3","18-24"
2720,"2024-05-25","Web","Google Ads","Tier-1","25-34"
2721,"2024-03-24","iOS","YouTube","Tier-1","25-34"
2722,"2024-06-16","iOS","Instagram","Tier-2","18-24"
2723,"2024-01-14","iOS","Google Ads","Tier-3","18-24"
2724,"2024-05-18","Web","Google Ads","Tier-1","25-34"
2725,"2024-06-06","iOS","Organic","Tier-3","35-44"
2726,"2024-06-08","Android","Google Ads","Tier-2","25-34"
2727,"2024-05-07","iOS","YouTube","Tier-1","18-24"
2728,"2024-05-17","Android","Organic","Tier-1","35-44"
2729,"2024-06-03","Web","Instagram","Tier-1","18-24"
2730,"2024-05-07","Android","YouTube","Tier-1","18-24"
2731,"2024-01-13","Android","Instagram","Tier-1","18-24"
2732,"2024-02-05","Android","Google Ads","Tier-2","18-24"
2733,"2024-04-24","iOS","Instagram","Tier-2","18-24"
2734,"2024-03-15","iOS","Google Ads","Tier-1","25-34"
2735,"2024-01-16","iOS","Google Ads","Tier-2","25-34"
2736,"2024-05-05","iOS","YouTube","Tier-3","45+"
2737,"2024-01-26","Web","Organic","Tier-2","35-44"
2738,"2024-06-12","iOS","YouTube","Tier-2","45+"
2739,"2024-03-24","Android","YouTube","Tier-3","25-34"
2740,"2024-04-26","Web","YouTube","Tier-2","18-24"
2741,"2024-04-11","Web","YouTube","Tier-1","25-34"
2742,"2024-05-24","Web","Google Ads","Tier-1","18-24"
2743,"2024-02-28","iOS","YouTube","Tier-3","25-34"
2744,"2024-01-29","iOS","Google Ads","Tier-2","18-24"
2745,"2024-06-26","Web","Google Ads","Tier-1","25-34"
2746,"2024-01-28","Android","Instagram","Tier-3","45+"
2747,"2024-02-21","Web","YouTube","Tier-2","45+"
2748,"2024-06-28","Web","Google Ads","Tier-3","18-24"
2749,"2024-01-10","Web","Instagram","Tier-3","35-44"
2750,"2024-02-10","Android","Google Ads","Tier-3","35-44"
2751,"2024-05-23","Web","Organic","Tier-2","25-34"
2752,"2024-01-26","Android","YouTube","Tier-1","18-24"
2753,"2024-01-19","iOS","Google Ads","Tier-3","35-44"
2754,"2024-05-10","iOS","Google Ads","Tier-1","35-44"
2755,"2024-04-07","Android","Instagram","Tier-2","45+"
2756,"2024-04-22","Web","YouTube","Tier-3","18-24"
2757,"2024-04-25","Web","Organic","Tier-1","45+"
2758,"2024-06-02","iOS","Instagram","Tier-1","45+"
2759,"2024-01-26","Android","Organic","Tier-2","45+"
2760,"2024-05-16","Web","Google Ads","Tier-3","18-24"
2761,"2024-06-20","iOS","Google Ads","Tier-3","18-24"
2762,"2024-02-21","iOS","Google Ads","Tier-1","18-24"
2763,"2024-05-11","Web","Google Ads","Tier-2","18-24"
2764,"2024-03-20","Web","Google Ads","Tier-2","18-24"
2765,"2024-02-09","iOS","Organic","Tier-2","18-24"
2766,"2024-01-20","Web","Instagram","Tier-2","18-24"
2767,"2024-02-21","Web","YouTube","Tier-2","18-24"
2768,"2024-03-18","Web","Instagram","Tier-2","18-24"
2769,"2024-04-08","Android","Instagram","Tier-2","35-44"
2770,"2024-02-23","Web","Google Ads","Tier-1","35-44"
2771,"2024-01-10","Android","YouTube","Tier-2","25-34"
2772,"2024-05-19","Android","Google Ads","Tier-2","45+"
2773,"2024-02-09","Android","Organic","Tier-2","45+"
2774,"2024-04-03","Android","Google Ads","Tier-1","25-34"
2775,"2024-03-01","iOS","YouTube","Tier-1","25-34"
2776,"2024-04-14","iOS","Organic","Tier-3","25-34"
2777,"2024-05-07","iOS","YouTube","Tier-2","18-24"
2778,"2024-03-31","iOS","Organic","Tier-2","25-34"
2779,"2024-01-07","iOS","Instagram","Tier-3","25-34"
2780,"2024-01-18","iOS","Instagram","Tier-2","18-24"
2781,"2024-03-11","Web","Google Ads","Tier-3","18-24"
2782,"2024-05-26","Android","Google Ads","Tier-2","45+"
2783,"2024-03-03","Android","YouTube","Tier-2","18-24"
2784,"2024-05-10","Android","YouTube","Tier-3","18-24"
2785,"2024-05-26","Web","Organic","Tier-2","25-34"
2786,"2024-05-27","iOS","Organic","Tier-3","45+"
2787,"2024-02-24","iOS","Organic","Tier-2","25-34"
2788,"2024-04-18","Android","Organic","Tier-3","25-34"
2789,"2024-02-13","Web","YouTube","Tier-1","18-24"
2790,"2024-06-22","iOS","YouTube","Tier-1","18-24"
2791,"2024-03-05","Web","Organic","Tier-2","18-24"
2792,"2024-03-12","iOS","YouTube","Tier-1","18-24"
2793,"2024-03-26","iOS","Instagram","Tier-3","25-34"
2794,"2024-05-31","Web","YouTube","Tier-3","18-24"
2795,"2024-04-20","Android","YouTube","Tier-2","18-24"
2796,"2024-01-12","Android","Google Ads","Tier-2","45+"
2797,"2024-03-28","Web","Google Ads","Tier-2","18-24"
2798,"2024-01-11","Android","Google Ads","Tier-1","35-44"
2799,"2024-06-21","Android","Instagram","Tier-1","18-24"
2800,"2024-05-18","Android","Organic","Tier-2","18-24"
