"session_id","user_id","session_date","screen_name","funnel_stage","time_spent_seconds","action_taken"
1875,766,"2024-05-17","Home",1,176,"dropped"
1876,55,"2024-05-21","Payment",4,186,"viewed"
1877,2359,"2024-02-18","Confirmation",5,29,"converted"
1878,1613,"2024-03-13","Pricing Page",2,52,"clicked"
1879,2472,"2024-02-16","Payment",4,70,"dropped"
1880,1242,"2024-06-08","Home",1,34,"dropped"
1881,1371,"2024-05-22","Plan Selection",3,99,"clicked"
1882,1165,"2024-02-25","Pricing Page",2,57,"clicked"
1883,1760,"2024-04-07","Confirmation",5,17,"converted"
1884,1160,"2024-05-29","Confirmation",5,87,"converted"
1885,30,"2024-06-10","Pricing Page",2,52,"dropped"
1886,159,"2024-06-24","Plan Selection",3,129,"viewed"
1887,1767,"2024-02-27","Payment",4,35,"dropped"
1888,1609,"2024-01-25","Home",1,187,"clicked"
1889,1937,"2024-03-21","Pricing Page",2,41,"clicked"
1890,82,"2024-01-23","Plan Selection",3,84,"dropped"
1891,2885,"2024-01-29","Confirmation",5,21,"converted"
1892,1687,"2024-04-26","Plan Selection",3,150,"viewed"
1893,1581,"2024-06-04","Plan Selection",3,203,"viewed"
1894,1905,"2024-01-10","Pricing Page",2,50,"dropped"
1895,981,"2024-05-29","Home",1,52,"viewed"
1896,1834,"2024-01-20","Plan Selection",3,53,"viewed"
1897,384,"2024-05-20","Pricing Page",2,41,"dropped"
1898,2861,"2024-04-21","Pricing Page",2,44,"dropped"
1899,1549,"2024-02-22","Confirmation",5,126,"converted"
1900,766,"2024-04-04","Payment",4,138,"viewed"
1901,1447,"2024-03-07","Pricing Page",2,56,"dropped"
1902,943,"2024-01-02","Home",1,97,"viewed"
1903,793,"2024-04-13","Home",1,142,"dropped"
1904,1245,"2024-05-30","Confirmation",5,35,"converted"
1905,2568,"2024-06-11","Confirmation",5,199,"converted"
1906,2824,"2024-06-06","Plan Selection",3,12,"clicked"
1907,1365,"2024-05-20","Plan Selection",3,51,"clicked"
1908,2927,"2024-02-27","Plan Selection",3,84,"viewed"
1909,524,"2024-02-24","Confirmation",5,11,"converted"
1910,299,"2024-03-25","Home",1,176,"dropped"
1911,1811,"2024-06-22","Confirmation",5,206,"converted"
1912,2990,"2024-01-08","Pricing Page",2,57,"viewed"
1913,2536,"2024-03-29","Confirmation",5,27,"converted"
1914,2097,"2024-02-12","Home",1,152,"clicked"
1915,1155,"2024-01-03","Confirmation",5,115,"converted"
1916,2708,"2024-06-16","Confirmation",5,175,"converted"
1917,1144,"2024-03-16","Confirmation",5,107,"converted"
1918,1808,"2024-04-08","Confirmation",5,191,"converted"
1919,2466,"2024-03-10","Pricing Page",2,32,"dropped"
1920,2819,"2024-04-19","Pricing Page",2,43,"dropped"
1921,788,"2024-02-07","Pricing Page",2,47,"dropped"
1922,124,"2024-05-15","Plan Selection",3,186,"clicked"
1923,72,"2024-04-03","Plan Selection",3,206,"clicked"
1924,2955,"2024-05-19","Confirmation",5,38,"converted"
1925,161,"2024-05-30","Home",1,111,"clicked"
1926,564,"2024-02-26","Confirmation",5,10,"converted"
1927,157,"2024-02-16","Home",1,172,"viewed"
1928,369,"2024-03-28","Home",1,156,"clicked"
1929,1821,"2024-03-04","Confirmation",5,128,"converted"
1930,534,"2024-01-21","Home",1,167,"viewed"
1931,2803,"2024-01-18","Plan Selection",3,23,"clicked"
1932,1389,"2024-02-26","Home",1,193,"dropped"
1933,1798,"2024-05-22","Home",1,76,"clicked"
1934,816,"2024-04-17","Home",1,209,"clicked"
1935,1790,"2024-03-18","Pricing Page",2,53,"dropped"
1936,2953,"2024-03-12","Home",1,204,"viewed"
1937,2613,"2024-01-16","Payment",4,169,"clicked"
1938,1109,"2024-02-04","Payment",4,145,"viewed"
1939,537,"2024-03-06","Pricing Page",2,39,"viewed"
1940,2488,"2024-06-06","Payment",4,151,"viewed"
1941,1922,"2024-03-02","Payment",4,194,"dropped"
1942,1251,"2024-03-09","Plan Selection",3,13,"dropped"
1943,2836,"2024-01-23","Payment",4,133,"viewed"
1944,1909,"2024-01-15","Plan Selection",3,65,"viewed"
1945,1618,"2024-01-13","Payment",4,108,"dropped"
1946,2069,"2024-05-15","Plan Selection",3,37,"viewed"
1947,2502,"2024-02-10","Plan Selection",3,99,"clicked"
1948,1434,"2024-02-23","Home",1,80,"viewed"
1949,176,"2024-03-17","Confirmation",5,85,"converted"
1950,300,"2024-03-07","Plan Selection",3,132,"clicked"
1951,1080,"2024-03-27","Pricing Page",2,41,"dropped"
1952,1929,"2024-03-21","Pricing Page",2,42,"clicked"
1953,2152,"2024-01-18","Pricing Page",2,41,"viewed"
1954,1121,"2024-01-29","Plan Selection",3,179,"dropped"
1955,1980,"2024-04-15","Confirmation",5,187,"converted"
1956,2001,"2024-04-30","Pricing Page",2,57,"dropped"
1957,1287,"2024-02-26","Pricing Page",2,41,"dropped"
1958,1260,"2024-05-18","Plan Selection",3,113,"viewed"
1959,2967,"2024-02-09","Home",1,193,"clicked"
1960,1577,"2024-06-04","Plan Selection",3,204,"viewed"
1961,2180,"2024-03-22","Home",1,10,"viewed"
1962,2932,"2024-03-31","Plan Selection",3,67,"viewed"
1963,2942,"2024-04-17","Home",1,93,"viewed"
1964,1727,"2024-06-26","Home",1,191,"dropped"
1965,1245,"2024-06-28","Payment",4,138,"dropped"
1966,901,"2024-03-06","Confirmation",5,96,"converted"
1967,1346,"2024-06-20","Pricing Page",2,41,"dropped"
1968,2920,"2024-03-21","Pricing Page",2,43,"viewed"
1969,907,"2024-04-21","Home",1,16,"viewed"
1970,87,"2024-02-19","Pricing Page",2,47,"dropped"
1971,1046,"2024-05-08","Plan Selection",3,89,"clicked"
1972,497,"2024-03-15","Plan Selection",3,128,"clicked"
1973,1575,"2024-06-01","Plan Selection",3,153,"viewed"
1974,201,"2024-03-13","Payment",4,161,"clicked"
1975,2409,"2024-05-19","Pricing Page",2,64,"dropped"
1976,262,"2024-06-24","Plan Selection",3,23,"clicked"
1977,1693,"2024-01-29","Home",1,16,"viewed"
1978,495,"2024-02-18","Payment",4,99,"viewed"
1979,197,"2024-02-21","Pricing Page",2,37,"clicked"
1980,953,"2024-05-13","Payment",4,97,"viewed"
1981,2012,"2024-03-06","Payment",4,202,"clicked"
1982,16,"2024-06-10","Pricing Page",2,53,"dropped"
1983,1603,"2024-01-09","Plan Selection",3,12,"dropped"
1984,2501,"2024-04-26","Plan Selection",3,141,"dropped"
1985,2112,"2024-01-21","Pricing Page",2,57,"dropped"
1986,1466,"2024-05-05","Confirmation",5,188,"converted"
1987,1467,"2024-05-17","Pricing Page",2,50,"dropped"
1988,499,"2024-04-13","Pricing Page",2,40,"dropped"
1989,1367,"2024-02-15","Confirmation",5,156,"converted"
1990,2902,"2024-04-25","Pricing Page",2,54,"clicked"
1991,1620,"2024-02-06","Pricing Page",2,39,"clicked"
1992,609,"2024-05-10","Home",1,184,"clicked"
1993,118,"2024-02-07","Confirmation",5,192,"converted"
1994,2515,"2024-03-24","Payment",4,116,"clicked"
1995,2997,"2024-01-07","Home",1,164,"clicked"
1996,1100,"2024-05-28","Home",1,127,"viewed"
1997,2203,"2024-06-25","Plan Selection",3,102,"clicked"
1998,2886,"2024-01-01","Home",1,137,"viewed"
1999,364,"2024-02-03","Plan Selection",3,49,"clicked"
2000,415,"2024-04-27","Payment",4,53,"clicked"
2001,767,"2024-04-06","Confirmation",5,200,"converted"
2002,110,"2024-02-27","Pricing Page",2,43,"viewed"
2003,2711,"2024-06-19","Home",1,55,"dropped"
2004,2355,"2024-04-27","Confirmation",5,105,"converted"
2005,2220,"2024-02-17","Home",1,149,"dropped"
2006,2677,"2024-06-06","Plan Selection",3,157,"viewed"
2007,614,"2024-06-24","Pricing Page",2,47,"clicked"
2008,2991,"2024-04-26","Pricing Page",2,43,"dropped"
2009,1951,"2024-04-06","Payment",4,15,"viewed"
2010,2137,"2024-05-03","Pricing Page",2,48,"viewed"
2011,749,"2024-05-05","Plan Selection",3,106,"clicked"
2012,2684,"2024-05-01","Plan Selection",3,81,"viewed"
2013,2174,"2024-03-03","Plan Selection",3,161,"dropped"
2014,793,"2024-06-29","Pricing Page",2,38,"dropped"
2015,1643,"2024-01-29","Home",1,61,"viewed"
2016,1356,"2024-05-11","Pricing Page",2,44,"dropped"
2017,1469,"2024-05-19","Pricing Page",2,56,"viewed"
2018,17,"2024-01-17","Pricing Page",2,58,"dropped"
2019,373,"2024-03-21","Payment",4,197,"dropped"
2020,2432,"2024-05-02","Confirmation",5,161,"converted"
2021,2727,"2024-02-19","Plan Selection",3,88,"dropped"
2022,88,"2024-01-04","Home",1,205,"viewed"
2023,1324,"2024-04-14","Plan Selection",3,28,"viewed"
2024,1742,"2024-04-15","Home",1,44,"clicked"
2025,142,"2024-02-23","Pricing Page",2,52,"viewed"
2026,1965,"2024-06-16","Plan Selection",3,120,"viewed"
2027,467,"2024-03-29","Confirmation",5,101,"converted"
2028,1005,"2024-02-23","Pricing Page",2,46,"dropped"
2029,1486,"2024-05-27","Plan Selection",3,108,"viewed"
2030,97,"2024-01-10","Home",1,151,"dropped"
2031,2830,"2024-05-02","Plan Selection",3,160,"dropped"
2032,572,"2024-05-03","Payment",4,51,"clicked"
2033,2208,"2024-02-18","Home",1,185,"viewed"
2034,689,"2024-02-12","Pricing Page",2,50,"viewed"
2035,2257,"2024-06-10","Pricing Page",2,48,"dropped"
2036,2281,"2024-02-24","Pricing Page",2,36,"dropped"
2037,716,"2024-01-14","Plan Selection",3,27,"clicked"
2038,2934,"2024-04-08","Payment",4,76,"clicked"
2039,1321,"2024-03-01","Pricing Page",2,52,"viewed"
2040,1541,"2024-02-21","Payment",4,114,"viewed"
2041,1178,"2024-06-27","Payment",4,166,"viewed"
2042,2929,"2024-06-09","Plan Selection",3,194,"dropped"
2043,1620,"2024-04-02","Confirmation",5,50,"converted"
2044,493,"2024-02-08","Plan Selection",3,61,"clicked"
2045,2891,"2024-02-01","Confirmation",5,92,"converted"
2046,300,"2024-02-17","Home",1,56,"dropped"
2047,282,"2024-06-28","Plan Selection",3,97,"dropped"
2048,1242,"2024-04-24","Confirmation",5,141,"converted"
2049,1647,"2024-05-20","Pricing Page",2,64,"clicked"
2050,2418,"2024-06-21","Pricing Page",2,64,"dropped"
2051,1127,"2024-04-26","Home",1,123,"clicked"
2052,2928,"2024-02-19","Pricing Page",2,40,"clicked"
2053,142,"2024-06-28","Payment",4,36,"dropped"
2054,1652,"2024-02-03","Pricing Page",2,55,"clicked"
2055,2121,"2024-01-29","Plan Selection",3,180,"clicked"
2056,2246,"2024-06-23","Plan Selection",3,197,"dropped"
2057,550,"2024-06-14","Home",1,88,"viewed"
2058,773,"2024-04-22","Pricing Page",2,62,"dropped"
2059,598,"2024-04-14","Pricing Page",2,60,"viewed"
2060,383,"2024-01-01","Plan Selection",3,40,"viewed"
2061,2704,"2024-06-09","Payment",4,209,"viewed"
2062,45,"2024-04-30","Pricing Page",2,50,"dropped"
2063,60,"2024-02-29","Plan Selection",3,197,"viewed"
2064,2625,"2024-04-11","Home",1,45,"clicked"
2065,949,"2024-03-26","Pricing Page",2,58,"dropped"
2066,2659,"2024-06-03","Plan Selection",3,103,"clicked"
2067,751,"2024-04-28","Plan Selection",3,140,"viewed"
2068,1468,"2024-03-09","Pricing Page",2,30,"clicked"
2069,1925,"2024-01-04","Home",1,165,"clicked"
2070,1814,"2024-06-04","Pricing Page",2,63,"clicked"
2071,1954,"2024-05-08","Plan Selection",3,191,"viewed"
2072,2390,"2024-06-07","Confirmation",5,64,"converted"
2073,1299,"2024-03-03","Pricing Page",2,31,"viewed"
2074,2434,"2024-01-16","Confirmation",5,147,"converted"
2075,1452,"2024-03-04","Pricing Page",2,42,"dropped"
2076,259,"2024-04-18","Payment",4,186,"dropped"
2077,1228,"2024-03-14","Payment",4,179,"viewed"
2078,1174,"2024-04-18","Payment",4,74,"dropped"
2079,2126,"2024-01-26","Plan Selection",3,97,"clicked"
2080,254,"2024-06-26","Plan Selection",3,73,"viewed"
2081,716,"2024-02-19","Plan Selection",3,102,"clicked"
2082,924,"2024-04-04","Plan Selection",3,187,"clicked"
2083,527,"2024-05-19","Pricing Page",2,49,"clicked"
2084,201,"2024-05-29","Confirmation",5,55,"converted"
2085,925,"2024-06-04","Pricing Page",2,46,"dropped"
2086,1673,"2024-06-21","Home",1,128,"viewed"
2087,1939,"2024-02-02","Confirmation",5,64,"converted"
2088,1402,"2024-04-04","Pricing Page",2,53,"viewed"
2089,144,"2024-03-28","Pricing Page",2,66,"viewed"
2090,2704,"2024-04-24","Pricing Page",2,51,"clicked"
2091,1769,"2024-04-20","Pricing Page",2,53,"clicked"
2092,1863,"2024-04-14","Home",1,81,"viewed"
2093,1797,"2024-05-23","Home",1,99,"viewed"
2094,1117,"2024-04-24","Home",1,75,"clicked"
2095,1472,"2024-06-24","Pricing Page",2,38,"viewed"
2096,2404,"2024-01-14","Confirmation",5,126,"converted"
2097,123,"2024-03-22","Home",1,70,"dropped"
2098,1960,"2024-06-18","Plan Selection",3,158,"clicked"
2099,2231,"2024-06-17","Pricing Page",2,47,"dropped"
2100,2056,"2024-03-20","Home",1,93,"viewed"
2101,2763,"2024-05-07","Payment",4,145,"dropped"
2102,1544,"2024-02-14","Plan Selection",3,152,"clicked"
2103,1059,"2024-02-18","Pricing Page",2,46,"viewed"
2104,642,"2024-01-25","Home",1,168,"viewed"
2105,2552,"2024-05-09","Home",1,199,"viewed"
2106,1663,"2024-05-12","Home",1,179,"dropped"
2107,1425,"2024-05-18","Pricing Page",2,59,"dropped"
2108,1920,"2024-01-25","Payment",4,78,"clicked"
2109,889,"2024-01-16","Plan Selection",3,108,"viewed"
2110,1610,"2024-02-19","Payment",4,16,"viewed"
2111,317,"2024-01-02","Payment",4,131,"viewed"
2112,1519,"2024-06-17","Home",1,181,"viewed"
2113,2914,"2024-01-23","Plan Selection",3,50,"viewed"
2114,2036,"2024-05-29","Home",1,200,"clicked"
2115,2010,"2024-05-30","Home",1,69,"viewed"
2116,313,"2024-04-05","Pricing Page",2,39,"dropped"
2117,2683,"2024-06-07","Plan Selection",3,171,"viewed"
2118,1426,"2024-03-20","Payment",4,108,"dropped"
2119,1341,"2024-05-02","Home",1,51,"viewed"
2120,2529,"2024-04-06","Home",1,34,"dropped"
2121,1682,"2024-02-13","Plan Selection",3,187,"viewed"
2122,2098,"2024-06-08","Pricing Page",2,63,"dropped"
2123,318,"2024-04-09","Pricing Page",2,52,"dropped"
2124,848,"2024-06-24","Confirmation",5,27,"converted"
2125,1342,"2024-06-24","Plan Selection",3,129,"clicked"
2126,2031,"2024-06-11","Pricing Page",2,56,"clicked"
2127,1708,"2024-05-24","Pricing Page",2,40,"dropped"
2128,709,"2024-05-07","Payment",4,191,"dropped"
2129,2782,"2024-02-14","Pricing Page",2,44,"dropped"
2130,738,"2024-05-22","Home",1,130,"clicked"
2131,994,"2024-03-09","Confirmation",5,75,"converted"
2132,2873,"2024-05-26","Home",1,93,"clicked"
2133,2042,"2024-04-25","Home",1,185,"viewed"
2134,2739,"2024-05-31","Pricing Page",2,59,"dropped"
2135,245,"2024-05-01","Home",1,108,"dropped"
2136,1027,"2024-02-09","Home",1,148,"dropped"
2137,430,"2024-06-27","Plan Selection",3,126,"clicked"
2138,583,"2024-05-25","Pricing Page",2,61,"dropped"
2139,1614,"2024-06-24","Pricing Page",2,44,"dropped"
2140,484,"2024-05-14","Pricing Page",2,65,"viewed"
2141,88,"2024-02-15","Home",1,20,"viewed"
2142,2180,"2024-02-25","Pricing Page",2,53,"viewed"
2143,1310,"2024-02-21","Home",1,147,"dropped"
2144,1409,"2024-01-06","Payment",4,142,"dropped"
2145,971,"2024-03-18","Home",1,127,"clicked"
2146,979,"2024-03-08","Confirmation",5,82,"converted"
2147,358,"2024-04-02","Home",1,90,"clicked"
2148,199,"2024-06-23","Plan Selection",3,64,"clicked"
2149,1397,"2024-06-22","Pricing Page",2,41,"dropped"
2150,1548,"2024-03-25","Payment",4,114,"clicked"
2151,2267,"2024-06-26","Plan Selection",3,59,"clicked"
2152,2529,"2024-02-18","Payment",4,49,"clicked"
2153,1134,"2024-01-20","Pricing Page",2,50,"dropped"
2154,2272,"2024-02-29","Pricing Page",2,54,"dropped"
2155,2480,"2024-06-19","Pricing Page",2,48,"dropped"
2156,853,"2024-02-07","Home",1,75,"dropped"
2157,1116,"2024-04-26","Home",1,126,"viewed"
2158,897,"2024-04-30","Pricing Page",2,42,"dropped"
2159,1666,"2024-04-19","Pricing Page",2,65,"dropped"
2160,596,"2024-02-06","Pricing Page",2,45,"dropped"
2161,2197,"2024-06-14","Pricing Page",2,42,"clicked"
2162,2468,"2024-01-24","Home",1,111,"viewed"
2163,1397,"2024-03-01","Pricing Page",2,42,"dropped"
2164,2836,"2024-01-01","Home",1,189,"viewed"
2165,159,"2024-03-15","Confirmation",5,72,"converted"
2166,2514,"2024-02-14","Plan Selection",3,179,"dropped"
2167,2798,"2024-03-08","Home",1,55,"viewed"
2168,2906,"2024-01-10","Pricing Page",2,48,"viewed"
2169,209,"2024-03-15","Payment",4,20,"viewed"
2170,886,"2024-03-13","Home",1,95,"viewed"
2171,1376,"2024-01-10","Confirmation",5,62,"converted"
2172,1962,"2024-03-29","Pricing Page",2,64,"dropped"
2173,2127,"2024-02-24","Pricing Page",2,58,"clicked"
2174,1497,"2024-03-26","Payment",4,184,"viewed"
2175,1028,"2024-03-01","Plan Selection",3,62,"clicked"
2176,2976,"2024-06-09","Pricing Page",2,58,"viewed"
2177,2646,"2024-03-24","Plan Selection",3,185,"clicked"
2178,1675,"2024-03-26","Plan Selection",3,25,"clicked"
2179,652,"2024-02-08","Pricing Page",2,43,"viewed"
2180,1864,"2024-01-23","Payment",4,90,"viewed"
2181,1700,"2024-04-12","Home",1,194,"dropped"
2182,1391,"2024-04-14","Pricing Page",2,60,"dropped"
2183,2877,"2024-01-15","Plan Selection",3,77,"dropped"
2184,2212,"2024-02-12","Confirmation",5,26,"converted"
2185,1619,"2024-03-22","Plan Selection",3,179,"clicked"
2186,89,"2024-02-06","Confirmation",5,20,"converted"
2187,1407,"2024-02-03","Plan Selection",3,10,"clicked"
2188,1169,"2024-04-02","Pricing Page",2,49,"clicked"
2189,1607,"2024-03-28","Payment",4,122,"clicked"
2190,933,"2024-03-05","Payment",4,57,"clicked"
2191,770,"2024-04-01","Payment",4,57,"viewed"
2192,7,"2024-02-02","Confirmation",5,193,"converted"
2193,2726,"2024-05-23","Pricing Page",2,62,"dropped"
2194,1853,"2024-05-29","Pricing Page",2,64,"dropped"
2195,324,"2024-06-13","Pricing Page",2,49,"dropped"
2196,2481,"2024-04-14","Pricing Page",2,45,"dropped"
2197,1486,"2024-03-01","Home",1,204,"clicked"
2198,1379,"2024-03-26","Confirmation",5,101,"converted"
2199,1123,"2024-03-30","Pricing Page",2,44,"dropped"
2200,2798,"2024-02-22","Plan Selection",3,82,"viewed"
2201,805,"2024-05-12","Payment",4,14,"clicked"
2202,2711,"2024-05-12","Confirmation",5,114,"converted"
2203,2342,"2024-03-02","Pricing Page",2,51,"clicked"
2204,1411,"2024-05-22","Plan Selection",3,70,"viewed"
2205,1985,"2024-04-12","Payment",4,111,"dropped"
2206,1564,"2024-04-15","Pricing Page",2,38,"dropped"
2207,104,"2024-01-23","Plan Selection",3,57,"viewed"
2208,1112,"2024-01-01","Confirmation",5,116,"converted"
2209,2794,"2024-01-12","Plan Selection",3,88,"clicked"
2210,2628,"2024-01-28","Home",1,42,"clicked"
2211,2261,"2024-03-17","Payment",4,205,"clicked"
2212,2307,"2024-05-29","Payment",4,130,"clicked"
2213,2977,"2024-02-21","Pricing Page",2,41,"clicked"
2214,1773,"2024-02-28","Payment",4,54,"clicked"
2215,877,"2024-05-04","Plan Selection",3,162,"dropped"
2216,866,"2024-01-18","Plan Selection",3,172,"dropped"
2217,1774,"2024-03-01","Confirmation",5,114,"converted"
2218,2685,"2024-06-13","Payment",4,114,"dropped"
2219,2385,"2024-05-16","Pricing Page",2,57,"dropped"
2220,2557,"2024-05-16","Pricing Page",2,61,"dropped"
2221,2395,"2024-03-01","Pricing Page",2,39,"viewed"
2222,780,"2024-05-16","Confirmation",5,138,"converted"
2223,841,"2024-03-25","Plan Selection",3,32,"dropped"
2224,2771,"2024-03-24","Plan Selection",3,67,"viewed"
2225,829,"2024-06-12","Plan Selection",3,148,"clicked"
2226,75,"2024-06-05","Pricing Page",2,57,"dropped"
2227,1038,"2024-03-08","Payment",4,16,"viewed"
2228,855,"2024-03-11","Home",1,79,"clicked"
2229,216,"2024-01-17","Pricing Page",2,57,"viewed"
2230,1959,"2024-04-21","Home",1,168,"clicked"
2231,1408,"2024-04-26","Payment",4,24,"viewed"
2232,1838,"2024-01-30","Confirmation",5,92,"converted"
2233,374,"2024-03-10","Plan Selection",3,118,"dropped"
2234,2510,"2024-06-13","Home",1,89,"viewed"
2235,1263,"2024-03-01","Pricing Page",2,30,"viewed"
2236,1371,"2024-04-12","Pricing Page",2,56,"clicked"
2237,999,"2024-05-21","Confirmation",5,53,"converted"
2238,1071,"2024-01-23","Plan Selection",3,91,"clicked"
2239,1939,"2024-01-20","Plan Selection",3,141,"clicked"
2240,1641,"2024-02-10","Pricing Page",2,49,"viewed"
2241,2009,"2024-04-08","Payment",4,203,"viewed"
2242,1449,"2024-03-10","Pricing Page",2,34,"clicked"
2243,1647,"2024-04-06","Home",1,107,"clicked"
2244,1267,"2024-06-27","Plan Selection",3,72,"viewed"
2245,321,"2024-05-07","Pricing Page",2,65,"viewed"
2246,590,"2024-01-01","Pricing Page",2,32,"dropped"
2247,2559,"2024-04-14","Pricing Page",2,63,"dropped"
2248,2982,"2024-01-08","Pricing Page",2,30,"dropped"
2249,1914,"2024-02-07","Home",1,198,"clicked"
2250,242,"2024-02-16","Home",1,93,"viewed"
2251,1969,"2024-03-01","Plan Selection",3,109,"clicked"
2252,1399,"2024-01-28","Pricing Page",2,42,"viewed"
2253,714,"2024-04-04","Confirmation",5,204,"converted"
2254,400,"2024-05-15","Pricing Page",2,52,"dropped"
2255,896,"2024-03-23","Pricing Page",2,55,"clicked"
2256,2340,"2024-05-24","Plan Selection",3,190,"clicked"
2257,2876,"2024-02-04","Home",1,177,"viewed"
2258,596,"2024-01-30","Pricing Page",2,49,"clicked"
2259,2922,"2024-01-19","Plan Selection",3,148,"viewed"
2260,561,"2024-06-26","Pricing Page",2,59,"clicked"
2261,2715,"2024-05-03","Plan Selection",3,97,"dropped"
2262,521,"2024-04-14","Pricing Page",2,39,"dropped"
2263,2428,"2024-03-25","Confirmation",5,37,"converted"
2264,2895,"2024-03-15","Home",1,123,"clicked"
2265,189,"2024-02-16","Home",1,152,"clicked"
2266,610,"2024-02-08","Pricing Page",2,49,"viewed"
2267,1640,"2024-01-05","Pricing Page",2,39,"dropped"
2268,1958,"2024-06-14","Plan Selection",3,82,"viewed"
2269,1937,"2024-03-11","Home",1,178,"dropped"
2270,1651,"2024-01-19","Payment",4,205,"clicked"
2271,2062,"2024-03-24","Pricing Page",2,63,"dropped"
2272,2331,"2024-04-02","Pricing Page",2,54,"dropped"
2273,2824,"2024-03-03","Confirmation",5,99,"converted"
2274,1653,"2024-03-15","Pricing Page",2,61,"clicked"
2275,735,"2024-01-12","Plan Selection",3,146,"viewed"
