session_id,user_id,session_date,screen_name,funnel_stage,time_spent_seconds,action_taken,month,month_name,session_period
2869,208,2024-01-26,Plan Selection,3,33,dropped,1,Jan,Pre-Update
2870,2743,2024-03-15,Pricing Page,2,49,viewed,3,Mar,Post-Update
2871,1380,2024-04-08,Pricing Page,2,39,dropped,4,Apr,Post-Update
2872,564,2024-01-23,Home,1,194,clicked,1,Jan,Pre-Update
2873,1228,2024-05-13,Pricing Page,2,42,dropped,5,May,Post-Update
2874,2853,2024-06-18,Payment,4,79,dropped,6,Jun,Post-Update
2875,400,2024-06-23,Pricing Page,2,44,clicked,6,Jun,Post-Update
2876,1472,2024-06-23,Pricing Page,2,63,dropped,6,Jun,Post-Update
2877,626,2024-04-20,Pricing Page,2,48,dropped,4,Apr,Post-Update
2878,1165,2024-03-23,Home,1,41,clicked,3,Mar,Post-Update
2879,2800,2024-02-09,Pricing Page,2,55,dropped,2,Feb,Pre-Update
2880,138,2024-02-21,Pricing Page,2,46,viewed,2,Feb,Pre-Update
2881,2208,2024-01-12,Home,1,82,clicked,1,Jan,Pre-Update
2882,1006,2024-02-09,Home,1,174,viewed,2,Feb,Pre-Update
2883,2041,2024-06-13,Plan Selection,3,165,clicked,6,Jun,Post-Update
2884,1776,2024-05-25,Pricing Page,2,63,dropped,5,May,Post-Update
2885,2553,2024-05-28,Plan Selection,3,56,clicked,5,May,Post-Update
2886,167,2024-04-23,Confirmation,5,199,converted,4,Apr,Post-Update
2887,2513,2024-03-03,Pricing Page,2,32,clicked,3,Mar,Pre-Update
2888,1389,2024-01-16,Home,1,198,clicked,1,Jan,Pre-Update
2889,371,2024-06-02,Payment,4,171,clicked,6,Jun,Post-Update
2890,2158,2024-02-26,Pricing Page,2,31,dropped,2,Feb,Pre-Update
2891,2914,2024-05-24,Home,1,17,viewed,5,May,Post-Update
2892,1597,2024-06-06,Payment,4,50,viewed,6,Jun,Post-Update
2893,136,2024-01-06,Home,1,204,viewed,1,Jan,Pre-Update
2894,614,2024-04-09,Home,1,15,viewed,4,Apr,Post-Update
2895,1782,2024-05-17,Home,1,178,dropped,5,May,Post-Update
2896,452,2024-03-03,Pricing Page,2,40,viewed,3,Mar,Pre-Update
2897,1403,2024-04-24,Payment,4,194,clicked,4,Apr,Post-Update
2898,2429,2024-01-19,Home,1,32,clicked,1,Jan,Pre-Update
2899,605,2024-01-16,Payment,4,180,viewed,1,Jan,Pre-Update
2900,1285,2024-05-15,Pricing Page,2,40,viewed,5,May,Post-Update
2901,2273,2024-05-23,Plan Selection,3,14,dropped,5,May,Post-Update
2902,820,2024-01-30,Home,1,119,viewed,1,Jan,Pre-Update
2903,2724,2024-03-15,Pricing Page,2,49,dropped,3,Mar,Post-Update
2904,2530,2024-02-05,Pricing Page,2,50,dropped,2,Feb,Pre-Update
2905,684,2024-06-24,Home,1,198,dropped,6,Jun,Post-Update
2906,553,2024-02-26,Home,1,29,clicked,2,Feb,Pre-Update
2907,172,2024-06-07,Pricing Page,2,49,dropped,6,Jun,Post-Update
2908,1957,2024-01-29,Payment,4,138,viewed,1,Jan,Pre-Update
2909,2512,2024-06-16,Home,1,163,clicked,6,Jun,Post-Update
2910,787,2024-05-19,Home,1,23,dropped,5,May,Post-Update
2911,932,2024-02-14,Pricing Page,2,52,viewed,2,Feb,Pre-Update
2912,824,2024-04-24,Pricing Page,2,63,dropped,4,Apr,Post-Update
2913,833,2024-06-13,Plan Selection,3,167,viewed,6,Jun,Post-Update
2914,2394,2024-03-30,Home,1,187,dropped,3,Mar,Post-Update
2915,1237,2024-03-16,Payment,4,205,clicked,3,Mar,Post-Update
2916,2585,2024-02-11,Plan Selection,3,25,viewed,2,Feb,Pre-Update
2917,1162,2024-05-18,Plan Selection,3,25,clicked,5,May,Post-Update
2918,1779,2024-06-05,Plan Selection,3,41,dropped,6,Jun,Post-Update
2919,539,2024-04-01,Home,1,106,clicked,4,Apr,Post-Update
2920,1764,2024-05-09,Payment,4,206,clicked,5,May,Post-Update
2921,676,2024-05-28,Pricing Page,2,57,dropped,5,May,Post-Update
2922,300,2024-03-23,Confirmation,5,124,converted,3,Mar,Post-Update
2923,2710,2024-05-23,Pricing Page,2,64,clicked,5,May,Post-Update
2924,2605,2024-02-07,Pricing Page,2,47,clicked,2,Feb,Pre-Update
2925,583,2024-02-07,Pricing Page,2,47,clicked,2,Feb,Pre-Update
2926,1554,2024-04-18,Pricing Page,2,52,dropped,4,Apr,Post-Update
2927,1831,2024-01-06,Pricing Page,2,44,clicked,1,Jan,Pre-Update
2928,234,2024-06-04,Home,1,150,clicked,6,Jun,Post-Update
2929,1969,2024-02-09,Home,1,11,viewed,2,Feb,Pre-Update
2930,397,2024-05-19,Pricing Page,2,67,dropped,5,May,Post-Update
2931,1670,2024-02-23,Payment,4,43,clicked,2,Feb,Pre-Update
2932,1601,2024-03-21,Plan Selection,3,163,viewed,3,Mar,Post-Update
2933,1869,2024-01-29,Confirmation,5,24,converted,1,Jan,Pre-Update
2934,1904,2024-06-22,Confirmation,5,125,converted,6,Jun,Post-Update
2935,628,2024-02-27,Confirmation,5,179,converted,2,Feb,Pre-Update
2936,1079,2024-02-15,Home,1,45,clicked,2,Feb,Pre-Update
2937,281,2024-03-30,Home,1,93,clicked,3,Mar,Post-Update
2938,1448,2024-05-20,Pricing Page,2,61,clicked,5,May,Post-Update
2939,2648,2024-03-27,Payment,4,60,dropped,3,Mar,Post-Update
2940,1594,2024-03-27,Payment,4,129,clicked,3,Mar,Post-Update
2941,48,2024-03-12,Confirmation,5,103,converted,3,Mar,Pre-Update
2942,1637,2024-02-28,Confirmation,5,198,converted,2,Feb,Pre-Update
2943,2297,2024-06-29,Plan Selection,3,110,clicked,6,Jun,Post-Update
2944,1786,2024-05-08,Payment,4,151,dropped,5,May,Post-Update
2945,69,2024-03-18,Home,1,31,clicked,3,Mar,Post-Update
2946,476,2024-06-13,Home,1,120,viewed,6,Jun,Post-Update
2947,1165,2024-01-20,Pricing Page,2,47,clicked,1,Jan,Pre-Update
2948,2676,2024-02-23,Payment,4,27,dropped,2,Feb,Pre-Update
2949,47,2024-06-13,Plan Selection,3,172,clicked,6,Jun,Post-Update
2950,673,2024-04-04,Confirmation,5,46,converted,4,Apr,Post-Update
2951,161,2024-05-11,Pricing Page,2,41,dropped,5,May,Post-Update
2952,2442,2024-03-06,Pricing Page,2,51,clicked,3,Mar,Pre-Update
2953,770,2024-06-02,Pricing Page,2,63,clicked,6,Jun,Post-Update
2954,1375,2024-06-10,Home,1,152,clicked,6,Jun,Post-Update
2955,1616,2024-05-04,Payment,4,12,viewed,5,May,Post-Update
2956,115,2024-03-03,Plan Selection,3,23,clicked,3,Mar,Pre-Update
2957,603,2024-04-11,Home,1,63,viewed,4,Apr,Post-Update
2958,39,2024-05-21,Payment,4,202,dropped,5,May,Post-Update
2959,885,2024-05-18,Confirmation,5,81,converted,5,May,Post-Update
2960,2999,2024-06-16,Plan Selection,3,82,viewed,6,Jun,Post-Update
2961,1680,2024-01-03,Pricing Page,2,55,dropped,1,Jan,Pre-Update
2962,357,2024-02-03,Plan Selection,3,70,viewed,2,Feb,Pre-Update
2963,110,2024-05-28,Confirmation,5,106,converted,5,May,Post-Update
2964,1344,2024-05-23,Plan Selection,3,148,viewed,5,May,Post-Update
2965,2998,2024-01-28,Payment,4,87,viewed,1,Jan,Pre-Update
2966,2889,2024-06-19,Payment,4,58,viewed,6,Jun,Post-Update
2967,483,2024-03-26,Payment,4,196,dropped,3,Mar,Post-Update
2968,1375,2024-01-26,Pricing Page,2,36,dropped,1,Jan,Pre-Update
2969,2189,2024-03-19,Confirmation,5,121,converted,3,Mar,Post-Update
2970,2659,2024-05-15,Home,1,55,viewed,5,May,Post-Update
2971,1825,2024-03-24,Pricing Page,2,39,clicked,3,Mar,Post-Update
2972,1500,2024-03-01,Home,1,192,dropped,3,Mar,Pre-Update
2973,979,2024-04-17,Confirmation,5,32,converted,4,Apr,Post-Update
2974,1917,2024-06-03,Pricing Page,2,42,clicked,6,Jun,Post-Update
2975,302,2024-03-09,Plan Selection,3,180,clicked,3,Mar,Pre-Update
2976,2459,2024-04-30,Confirmation,5,89,converted,4,Apr,Post-Update
2977,1053,2024-04-11,Payment,4,14,viewed,4,Apr,Post-Update
2978,1227,2024-03-05,Plan Selection,3,159,dropped,3,Mar,Pre-Update
2979,2873,2024-05-01,Pricing Page,2,49,dropped,5,May,Post-Update
2980,2928,2024-04-24,Pricing Page,2,44,dropped,4,Apr,Post-Update
2981,2024,2024-06-22,Payment,4,193,clicked,6,Jun,Post-Update
2982,2508,2024-02-10,Plan Selection,3,96,clicked,2,Feb,Pre-Update
2983,480,2024-06-16,Home,1,10,clicked,6,Jun,Post-Update
2984,2062,2024-05-28,Home,1,158,clicked,5,May,Post-Update
2985,2220,2024-06-14,Pricing Page,2,40,dropped,6,Jun,Post-Update
2986,303,2024-05-09,Pricing Page,2,45,dropped,5,May,Post-Update
2987,516,2024-05-10,Home,1,58,viewed,5,May,Post-Update
2988,420,2024-05-20,Pricing Page,2,38,clicked,5,May,Post-Update
2989,1578,2024-03-24,Payment,4,70,clicked,3,Mar,Post-Update
2990,1812,2024-01-20,Payment,4,84,viewed,1,Jan,Pre-Update
2991,126,2024-02-27,Pricing Page,2,40,clicked,2,Feb,Pre-Update
2992,2848,2024-04-06,Payment,4,100,viewed,4,Apr,Post-Update
2993,2504,2024-04-28,Payment,4,188,dropped,4,Apr,Post-Update
2994,122,2024-05-20,Payment,4,94,viewed,5,May,Post-Update
2995,74,2024-04-09,Plan Selection,3,159,viewed,4,Apr,Post-Update
2996,857,2024-02-25,Plan Selection,3,104,clicked,2,Feb,Pre-Update
2997,747,2024-02-13,Pricing Page,2,46,clicked,2,Feb,Pre-Update
2998,1275,2024-06-05,Home,1,146,clicked,6,Jun,Post-Update
2999,655,2024-02-29,Confirmation,5,194,converted,2,Feb,Pre-Update
3000,1980,2024-04-07,Plan Selection,3,200,viewed,4,Apr,Post-Update
3001,850,2024-04-05,Payment,4,85,clicked,4,Apr,Post-Update
3002,1251,2024-04-10,Plan Selection,3,200,dropped,4,Apr,Post-Update
3003,418,2024-01-18,Home,1,208,viewed,1,Jan,Pre-Update
3004,2961,2024-04-10,Payment,4,102,viewed,4,Apr,Post-Update
3005,2282,2024-02-26,Pricing Page,2,45,clicked,2,Feb,Pre-Update
3006,2339,2024-06-15,Pricing Page,2,54,viewed,6,Jun,Post-Update
3007,511,2024-06-22,Pricing Page,2,54,clicked,6,Jun,Post-Update
3008,1566,2024-01-25,Home,1,36,clicked,1,Jan,Pre-Update
3009,894,2024-03-26,Pricing Page,2,66,dropped,3,Mar,Post-Update
3010,1999,2024-03-19,Home,1,118,dropped,3,Mar,Post-Update
3011,1290,2024-04-02,Pricing Page,2,62,dropped,4,Apr,Post-Update
3012,2628,2024-04-16,Pricing Page,2,60,viewed,4,Apr,Post-Update
3013,853,2024-05-01,Plan Selection,3,110,viewed,5,May,Post-Update
3014,1455,2024-03-18,Plan Selection,3,50,viewed,3,Mar,Post-Update
3015,2835,2024-06-29,Home,1,156,dropped,6,Jun,Post-Update
3016,2950,2024-02-07,Home,1,162,clicked,2,Feb,Pre-Update
3017,1833,2024-02-27,Payment,4,179,viewed,2,Feb,Pre-Update
3018,580,2024-01-24,Home,1,197,clicked,1,Jan,Pre-Update
3019,2019,2024-06-06,Pricing Page,2,39,dropped,6,Jun,Post-Update
3020,1280,2024-01-29,Plan Selection,3,23,viewed,1,Jan,Pre-Update
3021,2501,2024-05-15,Pricing Page,2,66,dropped,5,May,Post-Update
3022,1854,2024-05-21,Home,1,187,clicked,5,May,Post-Update
3023,2424,2024-01-30,Pricing Page,2,42,viewed,1,Jan,Pre-Update
3024,1619,2024-05-28,Pricing Page,2,64,dropped,5,May,Post-Update
3025,1934,2024-01-05,Home,1,184,viewed,1,Jan,Pre-Update
3026,1065,2024-03-11,Confirmation,5,65,converted,3,Mar,Pre-Update
3027,2138,2024-05-12,Plan Selection,3,100,viewed,5,May,Post-Update
3028,27,2024-01-05,Home,1,82,clicked,1,Jan,Pre-Update
3029,2182,2024-06-19,Plan Selection,3,176,clicked,6,Jun,Post-Update
3030,894,2024-05-27,Home,1,105,viewed,5,May,Post-Update
3031,2165,2024-01-21,Pricing Page,2,51,dropped,1,Jan,Pre-Update
3032,1808,2024-06-22,Confirmation,5,20,converted,6,Jun,Post-Update
3033,940,2024-03-14,Home,1,45,viewed,3,Mar,Pre-Update
3034,2210,2024-05-10,Pricing Page,2,62,viewed,5,May,Post-Update
3035,48,2024-03-13,Confirmation,5,127,converted,3,Mar,Pre-Update
3036,204,2024-04-13,Plan Selection,3,128,viewed,4,Apr,Post-Update
3037,285,2024-04-09,Pricing Page,2,59,dropped,4,Apr,Post-Update
3038,1551,2024-02-05,Pricing Page,2,47,clicked,2,Feb,Pre-Update
3039,1270,2024-02-06,Payment,4,23,dropped,2,Feb,Pre-Update
3040,1419,2024-06-22,Pricing Page,2,38,viewed,6,Jun,Post-Update
3041,2274,2024-06-11,Pricing Page,2,48,dropped,6,Jun,Post-Update
3042,2100,2024-01-07,Home,1,79,clicked,1,Jan,Pre-Update
3043,804,2024-06-21,Confirmation,5,193,converted,6,Jun,Post-Update
3044,2150,2024-05-31,Home,1,135,dropped,5,May,Post-Update
3045,1127,2024-05-11,Plan Selection,3,75,dropped,5,May,Post-Update
3046,2185,2024-02-08,Payment,4,152,viewed,2,Feb,Pre-Update
3047,1844,2024-02-10,Pricing Page,2,51,clicked,2,Feb,Pre-Update
3048,1044,2024-04-30,Pricing Page,2,49,dropped,4,Apr,Post-Update
3049,1838,2024-04-14,Home,1,103,dropped,4,Apr,Post-Update
3050,2119,2024-06-05,Pricing Page,2,51,clicked,6,Jun,Post-Update
3051,2322,2024-06-28,Plan Selection,3,62,clicked,6,Jun,Post-Update
3052,2989,2024-06-14,Plan Selection,3,45,dropped,6,Jun,Post-Update
3053,421,2024-02-23,Home,1,98,dropped,2,Feb,Pre-Update
3054,2178,2024-04-18,Payment,4,62,viewed,4,Apr,Post-Update
3055,1853,2024-03-21,Pricing Page,2,53,dropped,3,Mar,Post-Update
3056,1694,2024-04-14,Home,1,59,viewed,4,Apr,Post-Update
3057,1406,2024-03-16,Plan Selection,3,45,viewed,3,Mar,Post-Update
3058,1909,2024-05-02,Pricing Page,2,48,dropped,5,May,Post-Update
3059,1602,2024-05-10,Home,1,182,clicked,5,May,Post-Update
3060,2559,2024-03-14,Pricing Page,2,33,dropped,3,Mar,Pre-Update
3061,1098,2024-03-17,Home,1,159,viewed,3,Mar,Post-Update
3062,1353,2024-01-07,Payment,4,14,viewed,1,Jan,Pre-Update
3063,298,2024-04-17,Plan Selection,3,136,dropped,4,Apr,Post-Update
3064,1903,2024-06-03,Pricing Page,2,45,dropped,6,Jun,Post-Update
3065,342,2024-01-09,Confirmation,5,74,converted,1,Jan,Pre-Update
3066,2791,2024-05-04,Plan Selection,3,38,viewed,5,May,Post-Update
3067,1729,2024-03-26,Plan Selection,3,171,dropped,3,Mar,Post-Update
3068,77,2024-06-05,Pricing Page,2,55,dropped,6,Jun,Post-Update
3069,1646,2024-06-19,Home,1,106,dropped,6,Jun,Post-Update
3070,1978,2024-04-24,Home,1,26,viewed,4,Apr,Post-Update
3071,2601,2024-06-05,Payment,4,14,viewed,6,Jun,Post-Update
3072,1914,2024-03-07,Confirmation,5,106,converted,3,Mar,Pre-Update
3073,2006,2024-06-10,Pricing Page,2,55,clicked,6,Jun,Post-Update
3074,952,2024-05-10,Plan Selection,3,28,clicked,5,May,Post-Update
3075,888,2024-06-17,Payment,4,28,dropped,6,Jun,Post-Update
3076,1001,2024-02-24,Plan Selection,3,145,viewed,2,Feb,Pre-Update
3077,343,2024-01-16,Home,1,44,viewed,1,Jan,Pre-Update
3078,1541,2024-05-15,Pricing Page,2,61,dropped,5,May,Post-Update
3079,2653,2024-05-07,Payment,4,60,viewed,5,May,Post-Update
3080,1468,2024-03-30,Home,1,118,viewed,3,Mar,Post-Update
3081,2575,2024-02-05,Pricing Page,2,44,dropped,2,Feb,Pre-Update
3082,2026,2024-05-02,Pricing Page,2,59,dropped,5,May,Post-Update
3083,942,2024-01-21,Plan Selection,3,165,dropped,1,Jan,Pre-Update
3084,2215,2024-04-27,Home,1,56,dropped,4,Apr,Post-Update
3085,1690,2024-04-29,Plan Selection,3,24,clicked,4,Apr,Post-Update
3086,1328,2024-04-21,Payment,4,194,clicked,4,Apr,Post-Update
3087,2805,2024-04-28,Pricing Page,2,50,clicked,4,Apr,Post-Update
3088,417,2024-04-27,Payment,4,48,clicked,4,Apr,Post-Update
3089,2375,2024-04-07,Pricing Page,2,67,viewed,4,Apr,Post-Update
3090,2796,2024-05-10,Payment,4,184,viewed,5,May,Post-Update
3091,213,2024-04-08,Plan Selection,3,186,viewed,4,Apr,Post-Update
3092,2699,2024-05-18,Home,1,88,clicked,5,May,Post-Update
3093,1566,2024-06-28,Pricing Page,2,67,clicked,6,Jun,Post-Update
3094,168,2024-06-02,Home,1,170,viewed,6,Jun,Post-Update
3095,1952,2024-05-27,Home,1,41,clicked,5,May,Post-Update
3096,2017,2024-01-14,Pricing Page,2,45,clicked,1,Jan,Pre-Update
3097,1166,2024-01-29,Plan Selection,3,136,clicked,1,Jan,Pre-Update
3098,1877,2024-02-08,Home,1,62,viewed,2,Feb,Pre-Update
3099,213,2024-01-08,Confirmation,5,176,converted,1,Jan,Pre-Update
3100,550,2024-03-17,Plan Selection,3,124,dropped,3,Mar,Post-Update
3101,78,2024-05-04,Pricing Page,2,60,dropped,5,May,Post-Update
3102,2367,2024-01-27,Pricing Page,2,41,viewed,1,Jan,Pre-Update
3103,358,2024-01-04,Payment,4,139,dropped,1,Jan,Pre-Update
3104,460,2024-05-07,Home,1,53,viewed,5,May,Post-Update
3105,2459,2024-03-15,Plan Selection,3,161,viewed,3,Mar,Post-Update
3106,1966,2024-02-28,Plan Selection,3,63,clicked,2,Feb,Pre-Update
3107,421,2024-04-07,Pricing Page,2,60,viewed,4,Apr,Post-Update
3108,1868,2024-01-31,Confirmation,5,81,converted,1,Jan,Pre-Update
3109,2626,2024-02-24,Payment,4,102,viewed,2,Feb,Pre-Update
3110,319,2024-03-19,Payment,4,197,dropped,3,Mar,Post-Update
3111,2766,2024-01-31,Home,1,182,dropped,1,Jan,Pre-Update
3112,2539,2024-06-25,Pricing Page,2,60,clicked,6,Jun,Post-Update
3113,703,2024-01-19,Payment,4,167,clicked,1,Jan,Pre-Update
3114,2978,2024-04-09,Payment,4,61,viewed,4,Apr,Post-Update
3115,2766,2024-05-23,Pricing Page,2,56,dropped,5,May,Post-Update
3116,1964,2024-05-18,Payment,4,202,clicked,5,May,Post-Update
3117,1192,2024-02-09,Confirmation,5,175,converted,2,Feb,Pre-Update
3118,1368,2024-05-23,Plan Selection,3,129,dropped,5,May,Post-Update
3119,708,2024-04-11,Home,1,166,viewed,4,Apr,Post-Update
3120,2521,2024-02-21,Confirmation,5,150,converted,2,Feb,Pre-Update
3121,2336,2024-05-21,Plan Selection,3,120,dropped,5,May,Post-Update
3122,1267,2024-01-12,Home,1,29,clicked,1,Jan,Pre-Update
3123,903,2024-04-08,Payment,4,105,viewed,4,Apr,Post-Update
3124,597,2024-02-08,Pricing Page,2,50,dropped,2,Feb,Pre-Update
3125,566,2024-05-22,Pricing Page,2,53,dropped,5,May,Post-Update
3126,2129,2024-02-04,Payment,4,129,clicked,2,Feb,Pre-Update
3127,1895,2024-05-07,Plan Selection,3,205,dropped,5,May,Post-Update
3128,728,2024-01-20,Payment,4,161,clicked,1,Jan,Pre-Update
3129,1229,2024-01-08,Confirmation,5,152,converted,1,Jan,Pre-Update
3130,2022,2024-02-10,Home,1,181,viewed,2,Feb,Pre-Update
3131,775,2024-03-12,Home,1,162,dropped,3,Mar,Pre-Update
3132,2843,2024-06-29,Home,1,157,clicked,6,Jun,Post-Update
3133,213,2024-04-15,Plan Selection,3,153,clicked,4,Apr,Post-Update
3134,1092,2024-02-26,Pricing Page,2,42,clicked,2,Feb,Pre-Update
3135,1038,2024-04-09,Plan Selection,3,184,dropped,4,Apr,Post-Update
3136,1817,2024-02-23,Plan Selection,3,103,clicked,2,Feb,Pre-Update
3137,532,2024-06-19,Home,1,15,viewed,6,Jun,Post-Update
3138,58,2024-02-13,Home,1,205,clicked,2,Feb,Pre-Update
3139,1193,2024-04-17,Payment,4,21,viewed,4,Apr,Post-Update
3140,2173,2024-05-04,Pricing Page,2,45,dropped,5,May,Post-Update
3141,2061,2024-06-22,Payment,4,177,viewed,6,Jun,Post-Update
3142,910,2024-04-22,Pricing Page,2,42,dropped,4,Apr,Post-Update
3143,369,2024-02-21,Home,1,82,viewed,2,Feb,Pre-Update
3144,1132,2024-05-25,Confirmation,5,19,converted,5,May,Post-Update
3145,1695,2024-05-02,Plan Selection,3,101,dropped,5,May,Post-Update
3146,1773,2024-03-09,Home,1,91,viewed,3,Mar,Pre-Update
3147,1106,2024-05-04,Pricing Page,2,55,viewed,5,May,Post-Update
3148,554,2024-06-18,Home,1,168,viewed,6,Jun,Post-Update
3149,2061,2024-04-17,Confirmation,5,151,converted,4,Apr,Post-Update
3150,2545,2024-01-22,Home,1,185,dropped,1,Jan,Pre-Update
3151,1702,2024-01-22,Confirmation,5,38,converted,1,Jan,Pre-Update
3152,7,2024-04-16,Confirmation,5,196,converted,4,Apr,Post-Update
3153,2512,2024-03-12,Pricing Page,2,32,dropped,3,Mar,Pre-Update
3154,2528,2024-02-02,Pricing Page,2,37,dropped,2,Feb,Pre-Update
3155,1381,2024-04-08,Pricing Page,2,41,dropped,4,Apr,Post-Update
3156,532,2024-03-09,Pricing Page,2,51,clicked,3,Mar,Pre-Update
3157,1141,2024-03-06,Plan Selection,3,72,clicked,3,Mar,Pre-Update
3158,1949,2024-05-05,Plan Selection,3,123,dropped,5,May,Post-Update
3159,1589,2024-06-13,Confirmation,5,11,converted,6,Jun,Post-Update
3160,586,2024-06-22,Pricing Page,2,42,dropped,6,Jun,Post-Update
3161,2936,2024-04-29,Pricing Page,2,62,dropped,4,Apr,Post-Update
3162,2591,2024-01-19,Confirmation,5,73,converted,1,Jan,Pre-Update
3163,2410,2024-01-13,Confirmation,5,101,converted,1,Jan,Pre-Update
3164,1476,2024-01-16,Confirmation,5,110,converted,1,Jan,Pre-Update
3165,1946,2024-05-14,Payment,4,122,clicked,5,May,Post-Update
3166,133,2024-04-15,Payment,4,30,dropped,4,Apr,Post-Update
3167,2086,2024-06-07,Pricing Page,2,63,dropped,6,Jun,Post-Update
3168,1245,2024-06-08,Home,1,38,dropped,6,Jun,Post-Update
3169,2298,2024-01-21,Pricing Page,2,31,dropped,1,Jan,Pre-Update
3170,2044,2024-02-29,Plan Selection,3,17,clicked,2,Feb,Pre-Update
3171,2304,2024-05-08,Pricing Page,2,40,clicked,5,May,Post-Update
3172,170,2024-02-26,Pricing Page,2,30,viewed,2,Feb,Pre-Update
3173,2164,2024-05-10,Pricing Page,2,40,dropped,5,May,Post-Update
3174,608,2024-05-12,Home,1,11,viewed,5,May,Post-Update
3175,1820,2024-02-15,Pricing Page,2,43,viewed,2,Feb,Pre-Update
3176,1174,2024-01-19,Pricing Page,2,40,clicked,1,Jan,Pre-Update
3177,1503,2024-03-12,Pricing Page,2,36,clicked,3,Mar,Pre-Update
3178,1502,2024-04-21,Plan Selection,3,22,clicked,4,Apr,Post-Update
3179,1859,2024-03-16,Pricing Page,2,62,dropped,3,Mar,Post-Update
3180,221,2024-05-29,Confirmation,5,23,converted,5,May,Post-Update
3181,1864,2024-06-11,Plan Selection,3,85,dropped,6,Jun,Post-Update
3182,353,2024-03-20,Payment,4,181,viewed,3,Mar,Post-Update
3183,974,2024-02-21,Pricing Page,2,43,viewed,2,Feb,Pre-Update
3184,2743,2024-01-04,Pricing Page,2,50,dropped,1,Jan,Pre-Update
3185,2033,2024-03-07,Payment,4,182,viewed,3,Mar,Pre-Update
3186,227,2024-04-15,Plan Selection,3,146,clicked,4,Apr,Post-Update
3187,2098,2024-03-22,Home,1,92,viewed,3,Mar,Post-Update
3188,2382,2024-01-28,Pricing Page,2,41,viewed,1,Jan,Pre-Update
3189,541,2024-02-20,Payment,4,99,viewed,2,Feb,Pre-Update
3190,2947,2024-06-14,Plan Selection,3,96,clicked,6,Jun,Post-Update
3191,2935,2024-01-23,Plan Selection,3,25,clicked,1,Jan,Pre-Update
3192,946,2024-04-27,Pricing Page,2,54,viewed,4,Apr,Post-Update
3193,2727,2024-05-21,Home,1,112,dropped,5,May,Post-Update
3194,2289,2024-04-24,Payment,4,95,clicked,4,Apr,Post-Update
3195,1298,2024-04-06,Pricing Page,2,46,dropped,4,Apr,Post-Update
3196,976,2024-06-19,Payment,4,188,dropped,6,Jun,Post-Update
3197,1385,2024-04-22,Payment,4,168,viewed,4,Apr,Post-Update
3198,1439,2024-01-15,Confirmation,5,122,converted,1,Jan,Pre-Update
3199,2808,2024-06-27,Home,1,150,dropped,6,Jun,Post-Update
3200,1449,2024-01-11,Payment,4,14,clicked,1,Jan,Pre-Update
3201,2680,2024-05-05,Payment,4,171,viewed,5,May,Post-Update
3202,439,2024-04-16,Pricing Page,2,59,dropped,4,Apr,Post-Update
3203,1655,2024-02-27,Confirmation,5,144,converted,2,Feb,Pre-Update
3204,1793,2024-06-23,Home,1,66,clicked,6,Jun,Post-Update
3205,2156,2024-04-27,Home,1,109,dropped,4,Apr,Post-Update
3206,1974,2024-04-17,Confirmation,5,53,converted,4,Apr,Post-Update
3207,233,2024-05-14,Pricing Page,2,42,dropped,5,May,Post-Update
3208,263,2024-04-04,Pricing Page,2,43,viewed,4,Apr,Post-Update
3209,2950,2024-02-02,Confirmation,5,38,converted,2,Feb,Pre-Update
3210,2757,2024-01-29,Home,1,154,clicked,1,Jan,Pre-Update
3211,906,2024-01-05,Pricing Page,2,31,clicked,1,Jan,Pre-Update
3212,2483,2024-03-02,Pricing Page,2,32,clicked,3,Mar,Pre-Update
3213,861,2024-03-01,Payment,4,18,viewed,3,Mar,Pre-Update
3214,2384,2024-04-22,Plan Selection,3,153,clicked,4,Apr,Post-Update
3215,298,2024-01-26,Pricing Page,2,48,viewed,1,Jan,Pre-Update
3216,825,2024-06-14,Payment,4,13,viewed,6,Jun,Post-Update
3217,169,2024-05-28,Confirmation,5,44,converted,5,May,Post-Update
3218,255,2024-06-13,Pricing Page,2,58,dropped,6,Jun,Post-Update
3219,1926,2024-04-20,Home,1,176,viewed,4,Apr,Post-Update
3220,972,2024-02-28,Plan Selection,3,69,clicked,2,Feb,Pre-Update
3221,2312,2024-02-15,Confirmation,5,199,converted,2,Feb,Pre-Update
3222,2741,2024-05-11,Confirmation,5,73,converted,5,May,Post-Update
3223,2688,2024-04-04,Confirmation,5,13,converted,4,Apr,Post-Update
3224,1001,2024-04-22,Home,1,134,viewed,4,Apr,Post-Update
3225,674,2024-05-01,Plan Selection,3,86,viewed,5,May,Post-Update
3226,588,2024-03-09,Pricing Page,2,40,viewed,3,Mar,Pre-Update
