user_id,signup_date,device_type,acquisition_channel,city_tier,age_group,signup_month,signup_period
1929,2024-06-21,Web,Google Ads,Tier-3,45+,6,Post-Update
1930,2024-01-03,Web,Instagram,Tier-2,18-24,1,Pre-Update
1931,2024-05-08,Android,YouTube,Tier-2,18-24,5,Post-Update
1932,2024-01-27,iOS,Google Ads,Tier-3,25-34,1,Pre-Update
1933,2024-04-07,iOS,Instagram,Tier-2,35-44,4,Post-Update
1934,2024-06-21,Web,YouTube,Tier-3,18-24,6,Post-Update
1935,2024-05-19,Android,Organic,Tier-1,25-34,5,Post-Update
1936,2024-04-16,Web,Instagram,Tier-3,45+,4,Post-Update
1937,2024-01-01,Android,Google Ads,Tier-1,25-34,1,Pre-Update
1938,2024-03-15,Android,Instagram,Tier-2,25-34,3,Post-Update
1939,2024-03-01,Web,YouTube,Tier-3,18-24,3,Pre-Update
1940,2024-04-24,Android,Google Ads,Tier-2,18-24,4,Post-Update
1941,2024-01-25,iOS,Google Ads,Tier-2,25-34,1,Pre-Update
1942,2024-04-25,iOS,Google Ads,Tier-1,45+,4,Post-Update
1943,2024-05-31,iOS,YouTube,Tier-3,45+,5,Post-Update
1944,2024-05-19,iOS,Organic,Tier-3,35-44,5,Post-Update
1945,2024-01-20,iOS,Organic,Tier-2,45+,1,Pre-Update
1946,2024-01-09,iOS,Instagram,Tier-3,25-34,1,Pre-Update
1947,2024-03-04,Android,Instagram,Tier-2,18-24,3,Pre-Update
1948,2024-02-24,iOS,Instagram,Tier-3,45+,2,Pre-Update
1949,2024-03-16,Android,Google Ads,Tier-1,18-24,3,Post-Update
1950,2024-03-29,iOS,Google Ads,Tier-2,25-34,3,Post-Update
1951,2024-02-04,Web,YouTube,Tier-1,45+,2,Pre-Update
1952,2024-06-18,iOS,Google Ads,Tier-3,18-24,6,Post-Update
1953,2024-06-11,Android,Organic,Tier-1,25-34,6,Post-Update
1954,2024-01-26,Web,Google Ads,Tier-1,25-34,1,Pre-Update
1955,2024-04-09,iOS,Instagram,Tier-1,35-44,4,Post-Update
1956,2024-03-12,iOS,Google Ads,Tier-3,35-44,3,Pre-Update
1957,2024-02-17,Web,Google Ads,Tier-2,35-44,2,Pre-Update
1958,2024-04-14,Web,Organic,Tier-2,25-34,4,Post-Update
1959,2024-03-12,Web,Instagram,Tier-3,45+,3,Pre-Update
1960,2024-05-26,Android,Google Ads,Tier-1,25-34,5,Post-Update
1961,2024-03-22,Web,Google Ads,Tier-3,35-44,3,Post-Update
1962,2024-06-25,Web,Google Ads,Tier-1,18-24,6,Post-Update
1963,2024-02-22,iOS,YouTube,Tier-2,35-44,2,Pre-Update
1964,2024-01-10,Android,YouTube,Tier-2,45+,1,Pre-Update
1965,2024-03-06,Web,Google Ads,Tier-3,25-34,3,Pre-Update
1966,2024-04-05,Android,Google Ads,Tier-2,25-34,4,Post-Update
1967,2024-05-19,iOS,Google Ads,Tier-2,45+,5,Post-Update
1968,2024-05-25,Android,Organic,Tier-1,25-34,5,Post-Update
1969,2024-06-08,Web,Instagram,Tier-1,45+,6,Post-Update
1970,2024-05-16,iOS,Instagram,Tier-2,25-34,5,Post-Update
1971,2024-06-09,Android,Instagram,Tier-1,45+,6,Post-Update
1972,2024-06-09,Web,Google Ads,Tier-1,35-44,6,Post-Update
1973,2024-03-24,iOS,Organic,Tier-3,18-24,3,Post-Update
1974,2024-04-23,Web,Google Ads,Tier-1,18-24,4,Post-Update
1975,2024-01-24,iOS,Instagram,Tier-2,35-44,1,Pre-Update
1976,2024-05-08,iOS,Organic,Tier-2,18-24,5,Post-Update
1977,2024-05-07,Web,Instagram,Tier-2,25-34,5,Post-Update
1978,2024-01-14,Android,Organic,Tier-1,35-44,1,Pre-Update
1979,2024-05-08,Android,YouTube,Tier-2,25-34,5,Post-Update
1980,2024-01-20,Web,Instagram,Tier-2,25-34,1,Pre-Update
1981,2024-06-20,Web,Instagram,Tier-1,45+,6,Post-Update
1982,2024-06-11,Web,Google Ads,Tier-1,45+,6,Post-Update
1983,2024-05-22,Web,YouTube,Tier-1,18-24,5,Post-Update
1984,2024-03-20,iOS,Google Ads,Tier-1,25-34,3,Post-Update
1985,2024-03-14,iOS,Google Ads,Tier-2,25-34,3,Pre-Update
1986,2024-05-03,iOS,Organic,Tier-2,18-24,5,Post-Update
1987,2024-05-14,Web,YouTube,Tier-2,18-24,5,Post-Update
1988,2024-03-27,iOS,Organic,Tier-3,45+,3,Post-Update
1989,2024-06-05,Web,YouTube,Tier-3,25-34,6,Post-Update
1990,2024-03-18,iOS,YouTube,Tier-2,25-34,3,Post-Update
1991,2024-03-27,iOS,Organic,Tier-3,35-44,3,Post-Update
1992,2024-03-06,Android,Instagram,Tier-1,25-34,3,Pre-Update
1993,2024-03-08,iOS,Instagram,Tier-1,25-34,3,Pre-Update
1994,2024-04-19,Web,YouTube,Tier-3,35-44,4,Post-Update
1995,2024-02-04,Android,Organic,Tier-1,18-24,2,Pre-Update
1996,2024-01-09,iOS,Organic,Tier-1,25-34,1,Pre-Update
1997,2024-06-04,iOS,Google Ads,Tier-2,18-24,6,Post-Update
1998,2024-03-14,Android,Instagram,Tier-3,35-44,3,Pre-Update
1999,2024-05-11,Android,Instagram,Tier-1,35-44,5,Post-Update
2000,2024-01-09,iOS,Google Ads,Tier-3,18-24,1,Pre-Update
2001,2024-06-23,Android,Instagram,Tier-1,25-34,6,Post-Update
2002,2024-05-08,Android,Google Ads,Tier-1,35-44,5,Post-Update
2003,2024-01-22,iOS,Organic,Tier-3,25-34,1,Pre-Update
2004,2024-06-19,Web,YouTube,Tier-3,18-24,6,Post-Update
2005,2024-05-17,iOS,Instagram,Tier-3,18-24,5,Post-Update
2006,2024-04-27,Web,Instagram,Tier-2,35-44,4,Post-Update
2007,2024-04-10,Android,YouTube,Tier-3,45+,4,Post-Update
2008,2024-01-17,Web,YouTube,Tier-1,25-34,1,Pre-Update
2009,2024-06-12,iOS,Google Ads,Tier-3,25-34,6,Post-Update
2010,2024-05-13,Android,Google Ads,Tier-1,18-24,5,Post-Update
2011,2024-01-24,Android,Instagram,Tier-2,18-24,1,Pre-Update
2012,2024-04-19,Android,Organic,Tier-2,45+,4,Post-Update
2013,2024-01-31,iOS,Instagram,Tier-2,25-34,1,Pre-Update
2014,2024-02-13,iOS,Google Ads,Tier-3,18-24,2,Pre-Update
2015,2024-01-15,Web,YouTube,Tier-1,45+,1,Pre-Update
2016,2024-01-07,iOS,Organic,Tier-3,25-34,1,Pre-Update
2017,2024-03-15,iOS,Instagram,Tier-1,45+,3,Post-Update
2018,2024-04-03,Android,Instagram,Tier-3,18-24,4,Post-Update
2019,2024-06-25,Android,Organic,Tier-3,35-44,6,Post-Update
2020,2024-04-10,Web,Google Ads,Tier-1,45+,4,Post-Update
2021,2024-02-07,Android,Google Ads,Tier-2,35-44,2,Pre-Update
2022,2024-03-05,Web,Organic,Tier-2,18-24,3,Pre-Update
2023,2024-04-19,Android,Organic,Tier-2,25-34,4,Post-Update
2024,2024-04-18,iOS,Google Ads,Tier-1,18-24,4,Post-Update
2025,2024-05-01,Android,Organic,Tier-2,25-34,5,Post-Update
2026,2024-06-16,iOS,Google Ads,Tier-2,25-34,6,Post-Update
2027,2024-06-03,iOS,YouTube,Tier-2,18-24,6,Post-Update
2028,2024-05-28,iOS,Google Ads,Tier-3,18-24,5,Post-Update
2029,2024-02-13,Web,Instagram,Tier-1,35-44,2,Pre-Update
2030,2024-03-11,Web,Instagram,Tier-3,35-44,3,Pre-Update
2031,2024-05-22,Web,Instagram,Tier-2,45+,5,Post-Update
2032,2024-03-23,Android,YouTube,Tier-3,18-24,3,Post-Update
2033,2024-01-09,iOS,Google Ads,Tier-3,25-34,1,Pre-Update
2034,2024-05-03,iOS,Google Ads,Tier-1,18-24,5,Post-Update
2035,2024-03-08,Android,Google Ads,Tier-3,45+,3,Pre-Update
2036,2024-06-18,iOS,Google Ads,Tier-1,18-24,6,Post-Update
2037,2024-06-24,Android,Organic,Tier-1,45+,6,Post-Update
2038,2024-05-02,Android,YouTube,Tier-3,45+,5,Post-Update
2039,2024-01-24,iOS,Organic,Tier-2,25-34,1,Pre-Update
2040,2024-04-12,iOS,Google Ads,Tier-3,18-24,4,Post-Update
2041,2024-06-02,Web,Google Ads,Tier-2,25-34,6,Post-Update
2042,2024-04-11,Android,Organic,Tier-3,45+,4,Post-Update
2043,2024-01-15,Android,Google Ads,Tier-2,18-24,1,Pre-Update
2044,2024-04-01,Web,Instagram,Tier-3,45+,4,Post-Update
2045,2024-03-31,Web,Instagram,Tier-2,25-34,3,Post-Update
2046,2024-04-22,Web,Google Ads,Tier-2,35-44,4,Post-Update
2047,2024-03-25,Android,Instagram,Tier-3,25-34,3,Post-Update
2048,2024-04-19,Android,Google Ads,Tier-1,18-24,4,Post-Update
2049,2024-01-10,iOS,Organic,Tier-1,45+,1,Pre-Update
2050,2024-06-02,iOS,Google Ads,Tier-1,25-34,6,Post-Update
2051,2024-06-10,iOS,Instagram,Tier-1,25-34,6,Post-Update
2052,2024-05-15,Android,Google Ads,Tier-2,18-24,5,Post-Update
2053,2024-01-21,Android,YouTube,Tier-2,18-24,1,Pre-Update
2054,2024-05-30,Android,Google Ads,Tier-1,25-34,5,Post-Update
2055,2024-04-01,Web,YouTube,Tier-2,18-24,4,Post-Update
2056,2024-06-21,iOS,Organic,Tier-2,18-24,6,Post-Update
2057,2024-01-08,Android,Instagram,Tier-2,45+,1,Pre-Update
2058,2024-02-06,iOS,Organic,Tier-3,45+,2,Pre-Update
2059,2024-03-18,Android,YouTube,Tier-3,18-24,3,Post-Update
2060,2024-03-20,Android,Google Ads,Tier-2,35-44,3,Post-Update
2061,2024-04-29,Android,Google Ads,Tier-2,18-24,4,Post-Update
2062,2024-04-13,Android,Google Ads,Tier-2,35-44,4,Post-Update
2063,2024-03-02,Web,Organic,Tier-3,25-34,3,Pre-Update
2064,2024-04-07,Web,YouTube,Tier-3,35-44,4,Post-Update
2065,2024-05-17,Web,Organic,Tier-2,18-24,5,Post-Update
2066,2024-03-02,Web,YouTube,Tier-3,45+,3,Pre-Update
2067,2024-04-04,Web,YouTube,Tier-3,18-24,4,Post-Update
2068,2024-01-14,iOS,Instagram,Tier-2,18-24,1,Pre-Update
2069,2024-03-27,Web,Google Ads,Tier-2,25-34,3,Post-Update
2070,2024-01-08,iOS,Google Ads,Tier-1,35-44,1,Pre-Update
2071,2024-04-26,Android,Google Ads,Tier-3,25-34,4,Post-Update
2072,2024-03-06,Web,Google Ads,Tier-1,25-34,3,Pre-Update
2073,2024-01-21,Android,Instagram,Tier-2,45+,1,Pre-Update
2074,2024-05-17,Web,Google Ads,Tier-2,18-24,5,Post-Update
2075,2024-06-18,Android,YouTube,Tier-1,25-34,6,Post-Update
2076,2024-01-03,iOS,YouTube,Tier-1,18-24,1,Pre-Update
2077,2024-04-04,Web,Organic,Tier-2,18-24,4,Post-Update
2078,2024-01-30,iOS,Organic,Tier-1,25-34,1,Pre-Update
2079,2024-02-02,iOS,Organic,Tier-1,45+,2,Pre-Update
2080,2024-02-28,iOS,Organic,Tier-2,45+,2,Pre-Update
2081,2024-03-23,Web,Organic,Tier-2,18-24,3,Post-Update
2082,2024-02-13,Android,Organic,Tier-2,18-24,2,Pre-Update
2083,2024-01-06,iOS,Instagram,Tier-2,18-24,1,Pre-Update
2084,2024-06-14,iOS,Google Ads,Tier-1,45+,6,Post-Update
2085,2024-03-22,Android,YouTube,Tier-2,25-34,3,Post-Update
2086,2024-01-05,iOS,Organic,Tier-1,35-44,1,Pre-Update
2087,2024-03-25,Web,Google Ads,Tier-2,18-24,3,Post-Update
2088,2024-06-09,Android,Google Ads,Tier-2,18-24,6,Post-Update
2089,2024-06-16,iOS,YouTube,Tier-1,45+,6,Post-Update
2090,2024-06-18,iOS,YouTube,Tier-1,18-24,6,Post-Update
2091,2024-05-04,Web,Google Ads,Tier-1,45+,5,Post-Update
2092,2024-02-01,Web,YouTube,Tier-2,25-34,2,Pre-Update
2093,2024-02-23,Android,Organic,Tier-1,45+,2,Pre-Update
2094,2024-06-22,Web,Instagram,Tier-1,18-24,6,Post-Update
2095,2024-04-20,Web,Google Ads,Tier-2,45+,4,Post-Update
2096,2024-01-26,Android,YouTube,Tier-2,25-34,1,Pre-Update
2097,2024-04-14,Android,Google Ads,Tier-1,18-24,4,Post-Update
2098,2024-04-12,Android,YouTube,Tier-2,35-44,4,Post-Update
2099,2024-02-15,iOS,YouTube,Tier-1,25-34,2,Pre-Update
2100,2024-05-23,Android,Google Ads,Tier-3,35-44,5,Post-Update
2101,2024-03-06,iOS,Instagram,Tier-1,35-44,3,Pre-Update
2102,2024-01-11,Web,Google Ads,Tier-3,25-34,1,Pre-Update
2103,2024-06-23,iOS,YouTube,Tier-1,45+,6,Post-Update
2104,2024-06-10,Android,Instagram,Tier-3,18-24,6,Post-Update
2105,2024-06-04,iOS,YouTube,Tier-2,35-44,6,Post-Update
2106,2024-01-07,iOS,Instagram,Tier-2,25-34,1,Pre-Update
2107,2024-03-07,Android,Organic,Tier-2,45+,3,Pre-Update
2108,2024-02-12,Web,Instagram,Tier-2,25-34,2,Pre-Update
2109,2024-01-26,Android,YouTube,Tier-1,18-24,1,Pre-Update
2110,2024-01-26,Web,Google Ads,Tier-3,25-34,1,Pre-Update
2111,2024-02-29,iOS,Organic,Tier-2,18-24,2,Pre-Update
2112,2024-06-11,Android,Instagram,Tier-1,25-34,6,Post-Update
2113,2024-01-20,Web,YouTube,Tier-1,45+,1,Pre-Update
2114,2024-03-04,iOS,YouTube,Tier-3,45+,3,Pre-Update
2115,2024-04-22,Web,Google Ads,Tier-2,18-24,4,Post-Update
2116,2024-06-11,Web,Google Ads,Tier-2,18-24,6,Post-Update
2117,2024-04-09,Android,Google Ads,Tier-2,25-34,4,Post-Update
2118,2024-05-16,Android,Instagram,Tier-2,45+,5,Post-Update
2119,2024-05-11,Android,Google Ads,Tier-3,35-44,5,Post-Update
2120,2024-01-09,iOS,Google Ads,Tier-2,35-44,1,Pre-Update
2121,2024-05-31,Android,Organic,Tier-1,25-34,5,Post-Update
2122,2024-05-25,iOS,Google Ads,Tier-3,18-24,5,Post-Update
2123,2024-06-06,Web,YouTube,Tier-1,18-24,6,Post-Update
2124,2024-06-14,Android,Instagram,Tier-2,18-24,6,Post-Update
2125,2024-01-22,iOS,Google Ads,Tier-2,25-34,1,Pre-Update
2126,2024-05-03,iOS,Organic,Tier-2,18-24,5,Post-Update
2127,2024-01-13,Android,Google Ads,Tier-2,18-24,1,Pre-Update
2128,2024-03-24,Android,YouTube,Tier-1,35-44,3,Post-Update
2129,2024-05-27,Android,YouTube,Tier-1,35-44,5,Post-Update
2130,2024-02-19,Web,YouTube,Tier-2,25-34,2,Pre-Update
2131,2024-01-25,Android,Organic,Tier-1,35-44,1,Pre-Update
2132,2024-04-27,iOS,Organic,Tier-2,18-24,4,Post-Update
2133,2024-05-10,Android,Google Ads,Tier-1,35-44,5,Post-Update
2134,2024-05-06,Android,Instagram,Tier-3,35-44,5,Post-Update
2135,2024-04-09,iOS,Google Ads,Tier-2,18-24,4,Post-Update
2136,2024-03-16,Android,Google Ads,Tier-3,18-24,3,Post-Update
2137,2024-03-25,iOS,Google Ads,Tier-3,45+,3,Post-Update
2138,2024-05-21,Android,YouTube,Tier-1,25-34,5,Post-Update
2139,2024-03-09,iOS,YouTube,Tier-1,35-44,3,Pre-Update
2140,2024-04-09,iOS,Instagram,Tier-3,35-44,4,Post-Update
2141,2024-02-05,iOS,YouTube,Tier-1,25-34,2,Pre-Update
2142,2024-02-03,Web,Google Ads,Tier-2,18-24,2,Pre-Update
2143,2024-04-28,Android,Instagram,Tier-3,25-34,4,Post-Update
2144,2024-06-01,Android,Instagram,Tier-3,18-24,6,Post-Update
2145,2024-02-18,Android,Google Ads,Tier-3,25-34,2,Pre-Update
2146,2024-05-27,Web,Instagram,Tier-1,18-24,5,Post-Update
2147,2024-03-25,Android,YouTube,Tier-2,18-24,3,Post-Update
2148,2024-02-14,Android,Google Ads,Tier-3,25-34,2,Pre-Update
2149,2024-02-11,iOS,YouTube,Tier-3,45+,2,Pre-Update
2150,2024-05-10,iOS,Google Ads,Tier-3,18-24,5,Post-Update
2151,2024-01-04,Android,Instagram,Tier-2,45+,1,Pre-Update
2152,2024-03-05,Android,YouTube,Tier-3,25-34,3,Pre-Update
2153,2024-01-06,iOS,Google Ads,Tier-1,18-24,1,Pre-Update
2154,2024-05-22,Android,Google Ads,Tier-3,18-24,5,Post-Update
2155,2024-03-11,Android,Google Ads,Tier-1,18-24,3,Pre-Update
2156,2024-01-15,iOS,Organic,Tier-1,35-44,1,Pre-Update
2157,2024-01-29,iOS,Google Ads,Tier-2,35-44,1,Pre-Update
2158,2024-02-13,iOS,Organic,Tier-3,45+,2,Pre-Update
2159,2024-02-28,iOS,Instagram,Tier-1,25-34,2,Pre-Update
2160,2024-04-26,iOS,YouTube,Tier-2,25-34,4,Post-Update
2161,2024-05-16,Android,Google Ads,Tier-2,18-24,5,Post-Update
2162,2024-02-23,iOS,Google Ads,Tier-1,25-34,2,Pre-Update
2163,2024-03-22,Web,Organic,Tier-1,18-24,3,Post-Update
2164,2024-06-29,iOS,Google Ads,Tier-1,35-44,6,Post-Update
2165,2024-03-13,Web,YouTube,Tier-3,45+,3,Pre-Update
2166,2024-01-22,iOS,Organic,Tier-1,35-44,1,Pre-Update
2167,2024-02-09,Android,Google Ads,Tier-3,35-44,2,Pre-Update
2168,2024-03-26,Web,Instagram,Tier-2,25-34,3,Post-Update
2169,2024-01-18,Android,Google Ads,Tier-3,35-44,1,Pre-Update
2170,2024-04-11,Android,Google Ads,Tier-2,25-34,4,Post-Update
2171,2024-05-17,iOS,Instagram,Tier-2,18-24,5,Post-Update
2172,2024-05-29,Android,Google Ads,Tier-1,25-34,5,Post-Update
2173,2024-04-27,Web,Google Ads,Tier-2,18-24,4,Post-Update
2174,2024-05-22,Web,Google Ads,Tier-1,35-44,5,Post-Update
2175,2024-01-28,Android,Instagram,Tier-2,25-34,1,Pre-Update
2176,2024-04-10,Web,YouTube,Tier-3,18-24,4,Post-Update
2177,2024-06-10,iOS,Instagram,Tier-2,25-34,6,Post-Update
2178,2024-04-07,Web,Google Ads,Tier-2,18-24,4,Post-Update
2179,2024-02-21,Android,Instagram,Tier-3,25-34,2,Pre-Update
2180,2024-01-08,Web,Organic,Tier-3,25-34,1,Pre-Update
2181,2024-03-06,iOS,Organic,Tier-2,35-44,3,Pre-Update
2182,2024-06-15,iOS,Instagram,Tier-3,35-44,6,Post-Update
2183,2024-05-11,Android,YouTube,Tier-2,25-34,5,Post-Update
2184,2024-01-02,Android,Instagram,Tier-3,45+,1,Pre-Update
2185,2024-03-04,iOS,YouTube,Tier-1,35-44,3,Pre-Update
2186,2024-06-27,iOS,YouTube,Tier-2,45+,6,Post-Update
2187,2024-01-04,Web,Instagram,Tier-1,18-24,1,Pre-Update
2188,2024-03-21,Android,Google Ads,Tier-3,25-34,3,Post-Update
2189,2024-02-26,Web,Instagram,Tier-2,25-34,2,Pre-Update
2190,2024-03-16,Android,Google Ads,Tier-3,35-44,3,Post-Update
2191,2024-03-23,Web,Instagram,Tier-1,18-24,3,Post-Update
2192,2024-05-09,Android,YouTube,Tier-3,45+,5,Post-Update
2193,2024-05-07,Android,Organic,Tier-2,35-44,5,Post-Update
2194,2024-01-01,iOS,Google Ads,Tier-1,35-44,1,Pre-Update
2195,2024-05-18,Android,Instagram,Tier-2,45+,5,Post-Update
2196,2024-05-24,Android,Organic,Tier-3,18-24,5,Post-Update
2197,2024-05-23,Android,Google Ads,Tier-2,35-44,5,Post-Update
2198,2024-05-11,Web,Instagram,Tier-3,25-34,5,Post-Update
2199,2024-04-08,Android,Instagram,Tier-1,25-34,4,Post-Update
2200,2024-03-15,iOS,Google Ads,Tier-3,35-44,3,Post-Update
2201,2024-05-28,Web,YouTube,Tier-3,18-24,5,Post-Update
2202,2024-06-13,Android,Organic,Tier-3,45+,6,Post-Update
2203,2024-03-01,iOS,YouTube,Tier-2,45+,3,Pre-Update
2204,2024-01-29,Web,Google Ads,Tier-3,35-44,1,Pre-Update
2205,2024-03-17,Web,Google Ads,Tier-1,18-24,3,Post-Update
2206,2024-02-20,iOS,Instagram,Tier-3,25-34,2,Pre-Update
2207,2024-06-12,Web,Organic,Tier-1,45+,6,Post-Update
2208,2024-03-16,iOS,Instagram,Tier-1,35-44,3,Post-Update
2209,2024-04-07,Web,Organic,Tier-2,25-34,4,Post-Update
2210,2024-05-31,Android,Google Ads,Tier-2,18-24,5,Post-Update
2211,2024-03-29,Android,Google Ads,Tier-1,45+,3,Post-Update
2212,2024-03-16,iOS,Google Ads,Tier-3,25-34,3,Post-Update
2213,2024-03-20,iOS,YouTube,Tier-1,18-24,3,Post-Update
2214,2024-05-20,Android,YouTube,Tier-2,35-44,5,Post-Update
2215,2024-04-13,Web,YouTube,Tier-2,18-24,4,Post-Update
2216,2024-03-01,iOS,Organic,Tier-2,18-24,3,Pre-Update
2217,2024-06-12,Android,Instagram,Tier-1,25-34,6,Post-Update
2218,2024-01-29,Android,Google Ads,Tier-1,25-34,1,Pre-Update
2219,2024-04-23,Android,Google Ads,Tier-2,18-24,4,Post-Update
2220,2024-02-08,Android,Instagram,Tier-3,18-24,2,Pre-Update
2221,2024-02-08,iOS,Organic,Tier-1,45+,2,Pre-Update
2222,2024-03-23,Android,Instagram,Tier-3,25-34,3,Post-Update
2223,2024-03-07,iOS,Google Ads,Tier-1,18-24,3,Pre-Update
2224,2024-06-09,Android,YouTube,Tier-3,18-24,6,Post-Update
2225,2024-03-14,Web,Instagram,Tier-1,18-24,3,Pre-Update
2226,2024-04-20,Web,Google Ads,Tier-1,35-44,4,Post-Update
2227,2024-04-04,Android,YouTube,Tier-1,45+,4,Post-Update
2228,2024-05-27,Android,YouTube,Tier-2,18-24,5,Post-Update
2229,2024-06-02,Web,Instagram,Tier-1,35-44,6,Post-Update
2230,2024-01-22,Android,Instagram,Tier-1,18-24,1,Pre-Update
2231,2024-01-31,Android,Instagram,Tier-1,35-44,1,Pre-Update
2232,2024-04-19,iOS,Google Ads,Tier-2,25-34,4,Post-Update
2233,2024-03-26,Web,Organic,Tier-3,35-44,3,Post-Update
2234,2024-01-23,Android,Organic,Tier-1,45+,1,Pre-Update
2235,2024-01-14,iOS,Organic,Tier-1,35-44,1,Pre-Update
2236,2024-05-22,Android,Google Ads,Tier-2,45+,5,Post-Update
2237,2024-03-18,iOS,Organic,Tier-1,25-34,3,Post-Update
2238,2024-03-05,Web,Organic,Tier-2,18-24,3,Pre-Update
2239,2024-05-16,Android,Organic,Tier-1,45+,5,Post-Update
2240,2024-03-24,Web,YouTube,Tier-1,25-34,3,Post-Update
2241,2024-05-29,iOS,YouTube,Tier-1,18-24,5,Post-Update
2242,2024-01-27,Web,YouTube,Tier-3,18-24,1,Pre-Update
2243,2024-05-03,Android,Instagram,Tier-3,25-34,5,Post-Update
2244,2024-03-05,Android,Instagram,Tier-2,25-34,3,Pre-Update
2245,2024-05-30,Android,Instagram,Tier-1,25-34,5,Post-Update
2246,2024-06-17,Web,Instagram,Tier-1,25-34,6,Post-Update
2247,2024-06-07,Android,YouTube,Tier-3,25-34,6,Post-Update
2248,2024-02-19,Android,YouTube,Tier-1,25-34,2,Pre-Update
2249,2024-03-05,iOS,Instagram,Tier-3,18-24,3,Pre-Update
2250,2024-05-29,iOS,Organic,Tier-2,25-34,5,Post-Update
2251,2024-05-24,Android,Instagram,Tier-2,25-34,5,Post-Update
2252,2024-06-29,iOS,YouTube,Tier-1,25-34,6,Post-Update
2253,2024-05-20,iOS,Google Ads,Tier-2,25-34,5,Post-Update
2254,2024-06-28,iOS,Organic,Tier-3,35-44,6,Post-Update
2255,2024-03-05,Web,YouTube,Tier-1,25-34,3,Pre-Update
2256,2024-03-26,Android,Organic,Tier-2,18-24,3,Post-Update
2257,2024-03-20,iOS,Google Ads,Tier-1,25-34,3,Post-Update
2258,2024-02-11,iOS,Organic,Tier-2,18-24,2,Pre-Update
2259,2024-03-08,Android,Google Ads,Tier-2,18-24,3,Pre-Update
2260,2024-02-15,Android,YouTube,Tier-2,18-24,2,Pre-Update
2261,2024-04-27,iOS,Organic,Tier-2,18-24,4,Post-Update
2262,2024-03-18,Web,Organic,Tier-1,25-34,3,Post-Update
2263,2024-06-25,Web,Google Ads,Tier-3,25-34,6,Post-Update
2264,2024-06-16,iOS,Organic,Tier-1,18-24,6,Post-Update
2265,2024-05-11,Android,Instagram,Tier-1,35-44,5,Post-Update
2266,2024-05-30,iOS,Organic,Tier-3,25-34,5,Post-Update
2267,2024-06-24,Android,Google Ads,Tier-1,18-24,6,Post-Update
2268,2024-03-12,Android,YouTube,Tier-3,18-24,3,Pre-Update
2269,2024-02-13,Android,YouTube,Tier-2,45+,2,Pre-Update
2270,2024-06-04,Android,Google Ads,Tier-2,18-24,6,Post-Update
2271,2024-02-11,iOS,YouTube,Tier-1,18-24,2,Pre-Update
2272,2024-01-17,Android,Instagram,Tier-2,25-34,1,Pre-Update
2273,2024-03-08,Android,Google Ads,Tier-2,18-24,3,Pre-Update
2274,2024-03-07,iOS,Instagram,Tier-3,25-34,3,Pre-Update
2275,2024-01-15,Android,Instagram,Tier-1,18-24,1,Pre-Update
2276,2024-04-06,iOS,YouTube,Tier-1,45+,4,Post-Update
2277,2024-04-16,Web,YouTube,Tier-1,25-34,4,Post-Update
2278,2024-02-13,iOS,YouTube,Tier-3,35-44,2,Pre-Update
2279,2024-03-01,Android,Google Ads,Tier-3,25-34,3,Pre-Update
2280,2024-03-26,Android,Organic,Tier-3,45+,3,Post-Update
2281,2024-02-19,iOS,Organic,Tier-1,25-34,2,Pre-Update
2282,2024-01-26,Android,Instagram,Tier-3,18-24,1,Pre-Update
2283,2024-01-16,Web,Instagram,Tier-3,25-34,1,Pre-Update
2284,2024-06-23,Web,Organic,Tier-1,25-34,6,Post-Update
2285,2024-03-19,Android,Instagram,Tier-1,18-24,3,Post-Update
2286,2024-04-27,Android,Google Ads,Tier-1,18-24,4,Post-Update
2287,2024-03-28,iOS,Instagram,Tier-2,35-44,3,Post-Update
2288,2024-05-01,iOS,Organic,Tier-1,25-34,5,Post-Update
2289,2024-06-02,Web,YouTube,Tier-1,18-24,6,Post-Update
2290,2024-01-30,Web,Organic,Tier-2,35-44,1,Pre-Update
2291,2024-03-28,Web,YouTube,Tier-1,45+,3,Post-Update
2292,2024-01-03,iOS,Google Ads,Tier-2,35-44,1,Pre-Update
2293,2024-01-19,Android,Instagram,Tier-2,25-34,1,Pre-Update
2294,2024-05-01,Android,Organic,Tier-2,25-34,5,Post-Update
2295,2024-03-09,Android,Instagram,Tier-1,18-24,3,Pre-Update
2296,2024-02-18,Android,Google Ads,Tier-3,25-34,2,Pre-Update
2297,2024-02-07,Web,Google Ads,Tier-3,35-44,2,Pre-Update
2298,2024-05-27,iOS,Instagram,Tier-1,35-44,5,Post-Update
2299,2024-02-18,Android,Instagram,Tier-3,25-34,2,Pre-Update
2300,2024-02-21,Android,Organic,Tier-1,25-34,2,Pre-Update
2301,2024-01-15,Android,Google Ads,Tier-3,35-44,1,Pre-Update
2302,2024-01-01,Android,Organic,Tier-3,18-24,1,Pre-Update
2303,2024-02-29,Android,Organic,Tier-3,18-24,2,Pre-Update
2304,2024-03-05,Web,Google Ads,Tier-3,35-44,3,Pre-Update
2305,2024-04-22,Web,Instagram,Tier-3,25-34,4,Post-Update
2306,2024-06-23,Android,Instagram,Tier-2,25-34,6,Post-Update
2307,2024-06-26,iOS,Instagram,Tier-2,45+,6,Post-Update
2308,2024-01-07,iOS,Google Ads,Tier-1,25-34,1,Pre-Update
